GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
PSKH1,x,8,0,0,0.911,0.9805,1.214,0.241058389507619,0.469272251308901,1.0,0.322577389163498,0.5765602094240839,1.0
PRKCH,x,8,1,0,0.87,0.9435,1.13,0.241701196004282,0.469722513089005,1.0,0.85321010895649,0.922251308900524,1.0
CDK16,x,8,1,0,0.556,0.9605,1.175,0.24979355133537096,0.4790890052356021,1.0,0.401361788696224,0.652109947643979,1.0
CSNK2A2,x,8,1,0,0.652,1.006,1.255,0.250445463643363,0.480010471204188,1.0,0.313006510655262,0.5669685863874351,1.0
LTK,x,8,0,0,0.908,0.958,1.105,0.25997161124718104,0.4908795811518321,1.0,0.9199107263051,0.949094240837696,1.0
CAMK2G,x,8,0,0,0.867,0.9445,1.016,0.262955408634679,0.4940418848167539,1.0,1.0,1.0,1.0
MAP3K9,x,8,1,0,0.743,0.967,1.051,0.263620203701496,0.494586387434555,1.0,0.985102514665951,0.978643979057592,1.0
TKFC,x,8,2,0,0.759,0.9625,1.18,0.26935171994018103,0.500664921465969,1.0,0.6591663053523511,0.82979057591623,1.0
STK3,x,8,2,0,0.629,0.9835,1.121,0.276635603704962,0.50803664921466,1.0,0.345695326246802,0.6005130890052359,1.0
GLYCTK,x,8,0,0,0.826,0.9245,1.152,0.2778912189196189,0.5093717277486911,1.0,0.635724355994196,0.816429319371728,1.0
TSSK3,x,8,1,1,0.83,0.9405,1.244,0.278670766024555,0.510167539267016,1.0,0.370724414898625,0.624240837696335,1.0
KSR1,x,8,2,0,0.7170000000000001,1.0105,1.139,0.281012536349663,0.5120575916230371,1.0,0.758398216686191,0.876774869109948,1.0
AURKC,x,8,2,3,0.339,1.1015,1.301,0.2944683899395061,0.525476439790576,1.0,0.0104844968048487,0.0458795811518325,0.402896551724138
CDKL1,x,8,1,0,0.7809999999999999,0.9635,1.251,0.29673816008277504,0.528020942408377,1.0,0.33999375455195896,0.59448167539267,1.0
PKD1,x,8,1,1,0.232,1.051,1.258,0.30702293065182,0.537581151832461,1.0,0.14716884827174098,0.3573246073298429,0.9744689655172408
DCAKD,x,8,0,0,0.843,1.002,1.146,0.325879947248378,0.5550785340314139,1.0,0.797914392083216,0.895230366492147,1.0
CDK20,x,8,0,0,0.873,0.997,1.16,0.329102952586057,0.557623036649215,1.0,0.7425915556776559,0.869774869109948,1.0
NME3,x,8,2,0,0.813,1.0175,1.126,0.35342153473024,0.5795811518324611,1.0,0.31124548917325,0.564842931937173,1.0
TRIB3,x,8,0,0,0.8909999999999999,1.0065,1.096,0.364434079894656,0.589041884816754,1.0,0.593012151590365,0.789507853403141,1.0
GRK7,x,8,1,0,0.8170000000000001,0.969,1.112,0.37425009953332106,0.5980680628272249,1.0,0.7668852157333259,0.8807434554973821,1.0
NEK10,x,8,1,0,0.778,1.027,1.142,0.383204612643646,0.606010471204188,1.0,0.555675107211995,0.764109947643979,1.0
DMPK,x,8,0,0,0.8909999999999999,0.972,1.114,0.386957794686163,0.6096753926701569,1.0,0.502617640187244,0.7272617801047121,1.0
EIF2AK2,x,8,0,1,0.843,1.015,1.241,0.3881889073355971,0.610549738219895,1.0,0.385193554243936,0.637570680628272,1.0
MAP3K6,x,8,1,2,0.797,1.015,1.294,0.394347166230948,0.6155340314136128,1.0,0.171282175082395,0.394931937172775,1.0
TWF2,x,8,2,0,0.711,0.9815,1.08,0.397840979996684,0.6186858638743461,1.0,0.9595243425445268,0.964738219895288,1.0
MAPK12,x,8,0,0,0.8270000000000001,0.978,1.1740000000000002,0.398865556100964,0.619727748691099,1.0,0.401330760204906,0.65203664921466,1.0
LCK,x,8,1,1,0.584,0.9435,1.42,0.406262108365926,0.6262827225130889,1.0,0.0191794683616542,0.0760471204188482,0.537962962962963
DGUOK,x,8,2,1,0.7829999999999999,1.043,1.285,0.407385484080136,0.6271937172774871,1.0,0.153834728729867,0.36828795811518295,0.9744689655172408
EPHA6,x,8,1,0,0.7859999999999999,0.987,1.276,0.40989070698567504,0.6294188481675389,1.0,0.0785269648794781,0.22822513089005206,0.838288461538461
NME1-NME2,x,8,0,0,0.883,0.986,1.103,0.409961126529117,0.629560209424084,1.0,0.923518986893556,0.9501884816753928,1.0
ACVR1C,x,8,0,2,0.841,1.073,1.3019999999999998,0.412838248361435,0.6321884816753929,1.0,0.0519674611300855,0.168659685863874,0.70627027027027
ZAP70,x,8,0,0,0.889,0.953,1.209,0.41530432291442,0.6344188481675389,1.0,0.534153921894643,0.7492041884816751,1.0
AK1,x,8,1,0,0.595,0.9775,1.0759999999999998,0.4177702866738201,0.6367643979057591,1.0,0.9653545192996792,0.9678481675392672,1.0
TESK2,x,8,1,0,0.578,0.9935,1.111,0.418592236395906,0.6374083769633511,1.0,0.9065684994770742,0.9446230366492148,1.0
ITPKA,x,8,1,0,0.809,0.9855,1.154,0.42237300624701,0.6409738219895289,1.0,0.29042495455443296,0.542109947643979,1.0
PRKCZ,x,8,0,0,0.807,0.9635,1.143,0.4247558968533661,0.6429738219895289,1.0,0.7522078988778241,0.8738062827225129,1.0
TBK1,x,8,0,0,0.846,0.9605,1.034,0.427631468790679,0.645005235602094,1.0,1.0,1.0,1.0
MAPK7,x,8,1,1,0.6829999999999999,0.955,1.172,0.430506360251956,0.6477329842931939,1.0,0.324111462314867,0.578277486910995,1.0
CDK5,x,8,0,0,0.856,1.001,1.102,0.430916996365098,0.648246073298429,1.0,0.924868418610672,0.950586387434555,1.0
PXK,x,8,0,0,0.845,0.994,1.073,0.4325593699646551,0.64969109947644,1.0,0.967728696167104,0.969235602094241,1.0
RYK,x,8,1,1,0.777,1.0845,1.35,0.4366639843864729,0.652989528795812,1.0,0.0591650909637655,0.185701570680628,0.7428062827225129
PFKM,x,8,0,0,0.8240000000000001,1.07,1.145,0.4377406481955221,0.653670157068063,1.0,0.248816927195147,0.493753926701571,1.0
BCKDK,x,8,1,0,0.8109999999999999,1.0515,1.111,0.4501919479258929,0.6646806282722509,1.0,0.224903815833168,0.46479057591623,1.0
PRKAA1,x,8,0,1,0.898,0.977,1.357,0.452238801396747,0.666560209424084,1.0,0.0528925807384975,0.17102094240837698,0.70627027027027
MAST1,x,8,1,0,0.7240000000000001,0.942,1.032,0.453875660105087,0.6678010471204189,1.0,1.0,1.0,1.0
SRC,x,8,0,0,0.8420000000000001,0.9835,1.164,0.4563298571693449,0.670141361256545,1.0,0.72393403867615,0.86179057591623,1.0
OBSCN,x,8,1,1,0.794,1.0025,1.199,0.459599969968328,0.6726806282722511,1.0,0.55614950526401,0.764534031413613,1.0
ULK2,x,8,0,0,0.925,1.0065,1.097,0.465316273142482,0.6777905759162299,1.0,0.756243781198947,0.8757434554973821,1.0
TBCK,x,8,1,0,0.772,0.985,1.063,0.473851040554421,0.684722513089005,1.0,0.977263663700193,0.974795811518325,1.0
DCLK1,x,8,1,1,0.804,0.987,1.222,0.478753514594593,0.688539267015707,1.0,0.468282173199875,0.702984293193717,1.0
PRKD3,x,8,0,2,0.906,1.0935,1.34,0.4791598059723479,0.6887486910994761,1.0,0.0768728589094894,0.224214659685864,0.838288461538461
ULK4,x,8,0,0,0.919,0.97,1.028,0.480378339371068,0.6899057591623039,1.0,1.0,1.0,1.0
IKBKB,x,8,1,0,0.779,0.9865,1.104,0.482002243592045,0.691178010471204,1.0,0.744319173961657,0.870497382198953,1.0
NME4,x,8,0,0,0.8420000000000001,1.025,1.202,0.483933195202301,0.692722513089005,1.0,0.28579837470834096,0.5366596858638739,1.0
PTK7,x,8,1,1,0.802,0.997,1.256,0.493935501921291,0.701439790575916,1.0,0.315397877785886,0.569643979057592,1.0
LRRK2,x,8,0,1,0.846,0.975,1.189,0.494150136730135,0.7015811518324611,1.0,0.51345569271079,0.7347434554973822,1.0
PKN1,x,8,0,0,0.8420000000000001,1.0335,1.112,0.494409752877453,0.701706806282723,1.0,0.562759008369848,0.769219895287958,1.0
PFKFB3,x,8,0,0,0.8640000000000001,0.9765,1.229,0.4953616881242929,0.702706806282723,1.0,0.441751325502362,0.683455497382199,1.0
LATS2,x,8,1,0,0.725,0.992,1.069,0.496169043882776,0.7030837696335078,1.0,0.8555428222806492,0.9234083769633508,1.0
DGKD,x,8,1,5,0.473,1.1925,1.442,0.5021706128214279,0.707984293193717,1.0,0.000234102643551,0.00120942408376963,0.0464
DLG3,x,8,1,1,0.816,1.0759999999999998,1.175,0.503384210883149,0.708816753926702,1.0,0.192585679324174,0.422874345549738,1.0
RPS6KL1,x,8,1,1,0.57,0.989,1.338,0.503824662653204,0.70913612565445,1.0,0.085587354409606,0.242696335078534,0.8584259259259259
FN3K,x,8,1,0,0.493,1.0575,1.153,0.507141948005409,0.7116125654450258,1.0,0.340125142225039,0.5947172774869111,1.0
NME1,x,8,1,0,0.8220000000000001,0.9785,1.18,0.507610776899295,0.7118952879581151,1.0,0.65815941184866,0.8291884816753929,1.0
MST1R,x,8,1,0,0.789,0.976,1.138,0.5238354635638929,0.723314136125654,1.0,0.76867671612948,0.88155497382199,1.0
MAPK13,x,8,1,0,0.77,0.9575,1.272,0.52435397195075,0.723670157068063,1.0,0.24785815335982506,0.492910994764398,1.0
TGFBR3,x,8,0,0,0.919,1.029,1.1,0.527414515308792,0.725230366492147,1.0,0.804378981274688,0.8984188481675391,1.0
ETNK2,x,8,1,0,0.701,0.952,1.012,0.5286058737549141,0.726068062827225,1.0,1.0,1.0,1.0
CAMKK2,x,8,1,1,0.8170000000000001,0.9875,1.181,0.529002806483356,0.726534031413613,1.0,0.268002666000363,0.516544502617801,1.0
HKDC1,x,8,1,0,0.706,0.966,1.078,0.5293996453672849,0.72669109947644,1.0,0.903432916389527,0.943413612565445,1.0
PLK5,x,8,0,2,0.885,0.9995,1.225,0.533758599476504,0.7299895287958109,1.0,0.135344768458063,0.33689528795811496,0.9593457249070628
IKBKE,x,8,1,0,0.7709999999999999,0.988,1.13,0.542834349634871,0.736,1.0,0.685838162692515,0.843638743455497,1.0
GUCY2C,x,8,0,0,0.917,0.961,1.023,0.543621006414909,0.736434554973822,1.0,1.0,1.0,1.0
TAF1L,x,8,1,0,0.537,1.0775,1.152,0.552340467846088,0.7416230366492149,1.0,0.12386402935215303,0.316214659685864,0.932772200772201
NMRK1,x,8,0,2,0.858,1.074,1.404,0.5543352782244261,0.742869109947644,1.0,0.0305319798436871,0.11146073298429303,0.6307851851851851
TJP2,x,8,1,0,0.775,1.015,1.172,0.559682266802896,0.7457225130890051,1.0,0.5936141586978311,0.7899371727748691,1.0
NEK3,x,8,0,0,0.868,0.99,1.1740000000000002,0.560041461879634,0.746062827225131,1.0,0.6918930547121489,0.846633507853403,1.0
ERBB2,x,8,0,0,0.831,0.9925,1.099,0.561457258957147,0.7469057591623041,1.0,0.930935619503796,0.9527277486910992,1.0
MERTK,x,8,0,1,0.8140000000000001,1.0915,1.259,0.561983146218881,0.74734554973822,1.0,0.0793182983232472,0.229439790575916,0.838717703349282
AK3,x,8,1,2,0.5770000000000001,1.1365,1.236,0.5790606756023821,0.757026178010471,1.0,0.000398302543811646,0.0020209424083769607,0.0558571428571429
EEF2K,x,8,0,0,0.8759999999999999,0.98,1.119,0.589345540942571,0.762214659685864,1.0,0.353828746173997,0.607916230366492,1.0
CALM1,x,8,0,1,0.878,1.032,1.21,0.5902012204257739,0.7625392670157071,1.0,0.17513903600818698,0.39963874345549705,1.0
SBK2,x,8,1,3,0.599,1.1445,1.277,0.591005652322261,0.7629633507853399,1.0,0.0077297186752069294,0.0356387434554974,0.34
ABCC1,x,8,0,0,0.858,0.9945,1.078,0.594039672876571,0.764586387434555,1.0,0.9626839760671752,0.966528795811518,1.0
PRKAG3,x,8,1,2,0.615,1.102,1.272,0.6003470174745109,0.7679267015706809,1.0,0.00602236873866301,0.0279947643979058,0.29312
PANK4,x,8,0,2,0.623,1.0945,1.402,0.603801587089573,0.769801047120419,1.0,0.00130827977769799,0.00703664921465969,0.141473684210526
MAP2K5,x,8,0,0,0.873,0.9895,1.133,0.604177914003122,0.769931937172775,1.0,0.286494492247803,0.537560209424084,1.0
MAP2K7,x,8,1,2,0.8109999999999999,1.1085,1.264,0.613345052502822,0.774602094240838,1.0,0.0400639777389269,0.138104712041885,0.669753086419753
PGK2,n,8,1,3,0.645,1.132,1.297,0.6140090346356529,0.774952879581152,1.0,0.00429375344528565,0.0207958115183246,0.25625806451612904
PRKACG,x,8,1,0,0.797,0.9895,1.21,0.615824002640583,0.776125654450262,1.0,0.5295075297781111,0.7463036649214659,1.0
PAPSS2,x,8,0,0,0.858,1.019,1.137,0.617060054173489,0.776853403141361,1.0,0.8301068800138309,0.911188481675393,1.0
MAP3K1,x,8,1,1,0.657,1.018,1.242,0.62343735437474,0.780214659685864,1.0,0.380120398795772,0.632890052356021,1.0
MPP5,x,8,0,0,0.888,1.0355,1.178,0.6272711965304439,0.782240837696335,1.0,0.133640006785105,0.334214659685864,0.95761797752809
MAP2K2,x,8,0,1,0.865,1.029,1.218,0.6325175542121511,0.7850837696335079,1.0,0.491566667416312,0.719356020942408,1.0
PFKFB1,x,8,1,0,0.6779999999999999,1.0055,1.144,0.6332000464443089,0.785492146596859,1.0,0.805119082360726,0.898712041884817,1.0
DYRK1B,x,8,1,0,0.685,0.964,1.18,0.639056476722307,0.788832460732984,1.0,0.290386689335763,0.542026178010471,1.0
AK5,x,8,1,0,0.759,1.058,1.131,0.649167199090866,0.7944083769633509,1.0,0.254042757647818,0.5004607329842929,1.0
CALM3,x,8,0,0,0.87,0.9645,1.071,0.652674854240495,0.796356020942408,1.0,0.969169872558223,0.9700209424083772,1.0
PIP4K2B,x,8,0,0,0.8740000000000001,1.001,1.079,0.6565471871183679,0.7985392670157071,1.0,0.8609809406713149,0.9261570680628268,1.0
ERBB3,x,8,1,0,0.743,1.05,1.068,0.6569329664976601,0.798759162303665,1.0,0.648756589852401,0.8240837696335078,1.0
PRKCI,x,8,1,0,0.7020000000000001,1.09,1.198,0.657149916554562,0.7989057591623041,1.0,0.0646490772722697,0.198183246073298,0.7764717948717951
PINK1,x,8,0,0,0.8370000000000001,1.0705,1.175,0.6577037312028521,0.7993193717277489,1.0,0.17829634657673496,0.40413612565445,1.0
PFKFB4,x,8,0,0,0.8859999999999999,1.017,1.2,0.659626007467655,0.800329842931937,1.0,0.574197891571905,0.7771361256544499,1.0
NUAK1,x,8,1,2,0.7290000000000001,1.0475,1.4069999999999998,0.665732697734644,0.803764397905759,1.0,0.0267606525632627,0.10026178010471197,0.6031007751937979
RIOK3,x,8,1,2,0.7240000000000001,1.0605,1.253,0.675890951672202,0.809492146596859,1.0,0.0643008001967989,0.19763350785340306,0.7764717948717951
EPHB1,x,8,1,1,0.7240000000000001,1.0590000000000002,1.3430000000000002,0.676371780956978,0.809722513089005,1.0,0.0784084885380934,0.22804712041884806,0.838288461538461
PRKX,x,8,1,1,0.754,1.1155,1.286,0.6777413398565191,0.8103193717277489,1.0,0.0413340331829116,0.14147643979057598,0.669753086419753
DGKZ,x,8,0,3,0.8290000000000001,1.0325,1.3330000000000002,0.6788531027799879,0.8109999999999999,1.0,0.0457294402962268,0.15291623036649202,0.691289940828402
RP2,x,8,0,0,0.902,0.9915,1.122,0.6792231540610271,0.811109947643979,1.0,0.808059198778139,0.9001518324607329,1.0
SBK3,x,8,0,2,0.726,1.087,1.267,0.6792436710878791,0.8112513089005241,1.0,0.0776316833661878,0.226089005235602,0.838288461538461
PRKG1,x,8,0,1,0.857,1.0305,1.211,0.6825415386213,0.8129738219895289,1.0,0.441685017194472,0.6832094240837701,1.0
PLK2,x,8,1,0,0.73,1.0345,1.223,0.683038156851971,0.813298429319372,1.0,0.466796410051535,0.7019633507853399,1.0
STK35,x,8,0,0,0.908,1.052,1.14,0.683276003344781,0.813413612565445,1.0,0.6991617684864201,0.85003664921466,1.0
MAPK11,x,8,1,1,0.733,1.1105,1.215,0.684920627071951,0.8142198952879579,1.0,0.0504452648403574,0.16519895287958095,0.70627027027027
ITPKB,x,8,0,2,0.8490000000000001,1.0875,1.306,0.685472946641146,0.814554973821989,1.0,0.121141132435244,0.311256544502618,0.92890625
CDK18,x,8,1,0,0.747,1.053,1.376,0.685838162692515,0.8146806282722511,1.0,0.0430108826040963,0.145879581151832,0.675466666666667
PLK3,x,8,0,0,0.906,1.018,1.162,0.6862031097382021,0.814921465968586,1.0,0.961581253064713,0.965879581151832,1.0
AMHR2,x,8,0,1,0.885,1.013,1.244,0.6865677877412261,0.815104712041885,1.0,0.13137346404465194,0.33009947643979104,0.95761797752809
NEK4,x,8,0,0,0.8959999999999999,1.0545,1.179,0.688023808603822,0.8158167539267019,1.0,0.21288492649472304,0.449853403141361,1.0
BMPR1B,x,8,0,0,0.882,1.074,1.188,0.692005648975725,0.818057591623037,1.0,0.143807642488805,0.35131937172774896,0.9744689655172408
MYLK3,x,8,0,0,0.907,0.9565,1.099,0.693085946185917,0.818675392670157,1.0,0.8733309780638391,0.931638743455497,1.0
MARK4,x,8,0,0,0.884,1.007,1.162,0.695597200485933,0.8202827225130892,1.0,0.500557687092177,0.725706806282723,1.0
PACSIN1,x,8,0,0,0.867,0.9775,1.135,0.6980952327710761,0.821738219895288,1.0,0.575523058827547,0.7779109947643978,1.0
MAPKAPK3,x,8,1,0,0.7440000000000001,1.0490000000000002,1.193,0.6982784635342271,0.8218691099476441,1.0,0.527414515308792,0.7444554973821992,1.0
PRKAA2,x,8,0,0,0.879,1.028,1.091,0.6984510147041939,0.821952879581152,1.0,0.8259613922039599,0.909089005235602,1.0
GUCY2F,n,8,0,1,0.89,1.0155,1.327,0.7016408987583109,0.823884816753927,1.0,0.0950830365323476,0.261874345549738,0.8775087719298249
PLAU,x,8,0,0,0.821,1.0125,1.147,0.703051600813687,0.8246073298429321,1.0,0.492937971427409,0.720141361256544,1.0
NRBP2,x,8,0,0,0.892,0.9635,1.117,0.7041067897260259,0.825287958115183,1.0,0.615061586511354,0.8037329842931941,1.0
TAB1,x,8,0,0,0.8029999999999999,1.0195,1.196,0.7058600317524191,0.826293193717277,1.0,0.593945137424391,0.7901937172774871,1.0
MAST2,x,8,0,0,0.845,1.0495,1.158,0.706209869116683,0.826570680628272,1.0,0.384443801642057,0.636968586387435,1.0
TRIO,x,8,1,0,0.7509999999999999,0.996,1.2009999999999998,0.7089557863285841,0.8280890052356021,1.0,0.5705186158632239,0.7745916230366491,1.0
NAGK,x,8,0,0,0.917,1.0395,1.209,0.710386825409525,0.8289633507853399,1.0,0.5334926197902671,0.748821989528796,1.0
NME8,x,8,0,2,0.8740000000000001,1.047,1.294,0.7110791984350319,0.829392670157068,1.0,0.0209788817970284,0.0818743455497382,0.556283185840708
PRKACB,x,8,0,1,0.906,1.0625,1.197,0.7117704895005329,0.8299109947643979,1.0,0.22521609620894,0.464979057591623,1.0
PRPS1L1,x,8,0,0,0.909,1.08,1.208,0.715210714310188,0.831937172774869,1.0,0.113299951857346,0.29635602094240804,0.9145
CAMK1G,x,8,0,0,0.895,1.012,1.11,0.7189637166292571,0.8342617801047121,1.0,0.816284365234488,0.90444502617801,1.0
MOK,x,8,1,1,0.763,1.0495,1.199,0.7205712659746858,0.835188481675393,1.0,0.26749557164702,0.515696335078534,1.0
MAGI3,x,8,0,0,0.895,1.0455,1.161,0.722347134589,0.836141361256544,1.0,0.387785269884574,0.639968586387435,1.0
NEK6,x,8,0,1,0.917,1.0335,1.1909999999999998,0.7236929291193579,0.837068062827225,1.0,0.6140090346356529,0.803120418848168,1.0
PANK3,x,8,1,2,0.769,1.0345,1.279,0.726432827414871,0.838492146596859,1.0,0.178514290609506,0.4042460732984289,1.0
BRSK1,x,8,0,2,0.7709999999999999,1.1055,1.294,0.72891180333149,0.839811518324607,1.0,0.0120123589062738,0.0509947643979058,0.4328888888888889
TAF9,x,8,0,0,0.878,1.0065,1.044,0.7339762071803491,0.842811518324607,1.0,1.0,1.0,1.0
MPP1,x,8,0,0,0.89,1.0285,1.193,0.7365878283024789,0.844497382198953,1.0,0.301092547439861,0.553560209424084,1.0
TK1,x,8,0,1,0.924,1.035,1.248,0.7401506241944592,0.8466387434554971,1.0,0.229292269317606,0.470005235602094,1.0
DAPK3,x,8,0,1,0.918,1.0825,1.308,0.743041388988864,0.848633507853403,1.0,0.0190443604760848,0.07482722513089,0.534280373831776
STK17A,x,8,0,0,0.924,1.0655,1.2009999999999998,0.7468618329175,0.8511151832460729,1.0,0.197865847977902,0.430094240837696,1.0
HIPK3,x,8,0,0,0.908,1.0305,1.145,0.7512701108770359,0.8541465968586389,1.0,0.35790377126619605,0.6119738219895289,1.0
MYT1,x,8,0,0,0.8909999999999999,1.025,1.125,0.7553164399960519,0.856769633507853,1.0,0.67289583848878,0.836958115183246,1.0
PRKAB2,x,8,1,1,0.805,1.0045,1.208,0.7559349350357529,0.8570942408376959,1.0,0.5361329092896161,0.750602094240838,1.0
TYRO3,x,8,1,0,0.8059999999999999,1.0035,1.094,0.7565523598523259,0.857502617801047,1.0,0.9402812131378292,0.955821989528796,1.0
FGFR4,x,8,0,1,0.922,0.9495,1.2,0.7568606710422661,0.8577120418848171,1.0,0.5754181726283759,0.777753926701571,1.0
VRK2,x,8,0,1,0.929,1.05,1.3019999999999998,0.758398216686191,0.858680628272251,1.0,0.143533565389243,0.351099476439791,0.9744689655172408
AGK,x,8,0,1,0.8390000000000001,1.019,1.268,0.7596234437090559,0.8594188481675391,1.0,0.263948380905288,0.511680628272251,1.0
IRAK4,x,8,0,0,0.927,0.994,1.198,0.760234455131627,0.859869109947644,1.0,0.361377637204688,0.61520942408377,1.0
MAP3K14,x,8,0,1,0.893,1.02,1.32,0.76448166740622,0.862225130890052,1.0,0.10916478224056697,0.288759162303665,0.911619834710744
PGM2L1,x,8,0,0,0.893,1.015,1.125,0.7662859239690369,0.8630366492146601,1.0,0.6129310081829991,0.8025026178010469,1.0
UCKL1,x,8,0,1,0.923,1.014,1.179,0.7668852157333259,0.8634869109947639,1.0,0.5986644067417171,0.793303664921466,1.0
EPHA2,x,8,0,1,0.899,1.0265,1.202,0.76867671612948,0.8643298429319369,1.0,0.302137923330906,0.554931937172775,1.0
FLT4,x,8,1,0,0.807,1.097,1.2009999999999998,0.7688675613186979,0.864434554973822,1.0,0.0897538431821483,0.250450261780105,0.8600704845814979
DDR2,x,8,0,0,0.8740000000000001,0.9805,1.139,0.7692717595123342,0.864759162303665,1.0,0.821729072815647,0.906931937172775,1.0
OXSR1,x,8,1,2,0.807,1.1365,1.231,0.770295402015976,0.8654607329842929,1.0,0.000678183777366564,0.00326701570680628,0.078
ERBB4,x,8,1,2,0.809,1.1225,1.25,0.772069345213761,0.8664816753926701,1.0,0.039653693526831,0.137350785340314,0.669753086419753
MAST4,x,8,0,0,0.888,1.0145,1.129,0.772819757407641,0.866968586387435,1.0,0.700933926515347,0.8508376963350791,1.0
DGKA,x,8,0,0,0.863,1.0025,1.171,0.7731137032057409,0.8670942408376959,1.0,0.463692569973492,0.6995497382198951,1.0
XYLB,x,8,0,0,0.904,1.0659999999999998,1.25,0.774871827190865,0.868178010471204,1.0,0.169378592825576,0.39206806282722495,1.0
COQ8A,x,8,0,0,0.8909999999999999,1.009,1.0759999999999998,0.7763296687071359,0.86917277486911,1.0,1.0,1.0,1.0
RPS6KA6,x,8,0,0,0.92,1.071,1.163,0.7769109588438392,0.8694921465968589,1.0,0.154777284360284,0.369890052356021,0.9744689655172408
CHKB,x,8,0,0,0.878,1.0,1.132,0.7777809173565691,0.870015706806283,1.0,0.846587015317985,0.919225130890052,1.0
NTRK2,x,8,0,0,0.865,1.0565,1.177,0.778070376679539,0.870188481675393,1.0,0.26996664493817,0.518759162303665,1.0
MAGI1,x,8,0,0,0.928,1.0465,1.113,0.7783595726918628,0.8703874345549741,1.0,0.370397243381652,0.623753926701571,1.0
ABL1,x,8,1,0,0.813,0.9835,1.087,0.7793896887496451,0.871,1.0,0.7843719878034019,0.888774869109948,1.0
STK24,x,8,0,0,0.813,1.122,1.319,0.7797330844377379,0.871214659685864,1.0,0.00139900096491199,0.00732984293193717,0.14358974358974402
UCK2,x,8,1,1,0.8140000000000001,1.0675,1.284,0.781783653954657,0.8725602094240841,1.0,0.125839808839455,0.319848167539267,0.939861538461539
FN3KRP,x,8,1,0,0.8140000000000001,0.9995,1.114,0.782123786525563,0.872774869109948,1.0,0.509448315371267,0.7320890052356022,1.0
WNK2,x,8,0,0,0.905,0.964,1.177,0.7826659627812579,0.872958115183246,1.0,0.675890951672202,0.8385759162303671,1.0
TNK1,x,8,0,3,0.816,1.1795,1.3259999999999998,0.7841548572858951,0.8738062827225129,1.0,0.0031831578888779103,0.0156073298429319,0.220814814814815
GNE,x,8,0,1,0.895,1.015,1.227,0.7866320331165509,0.875314136125654,1.0,0.113304178494024,0.29651308900523604,0.9145
HIPK1,x,8,1,5,0.8190000000000001,1.264,1.37,0.790149014746039,0.87730890052356,1.0,3.1383824327980395e-05,0.00019895287958115202,0.0274285714285714
LIMK1,x,8,0,0,0.821,1.012,1.065,0.792765984863835,0.878570680628272,1.0,0.9757137553775692,0.973910994764398,1.0
DYRK3,x,8,0,1,0.939,1.053,1.258,0.7935871376702941,0.8790104712041891,1.0,0.20957716191594,0.445680628272251,1.0
HCK,x,8,0,0,0.863,1.013,1.23,0.7938619644688409,0.879219895287958,1.0,0.251722046805794,0.497251308900524,1.0
PLXNA3,x,8,0,1,0.914,1.0395,1.35,0.7990345469844871,0.8815078534031411,1.0,0.0651190695243046,0.19961780104712,0.77697461928934
GSAP,x,8,1,2,0.825,1.042,1.385,0.799815987533121,0.8819214659685859,1.0,0.0258051883137604,0.0972146596858639,0.595776
PIK3CB,x,8,0,0,0.918,0.9905,1.103,0.8022535193615179,0.88269109947644,1.0,0.7216726147321599,0.86069109947644,1.0
EIF2AK3,x,8,1,2,0.83,1.0485,1.293,0.8045016383768241,0.883706806282722,1.0,0.17564814641248996,0.400492146596859,1.0
ALPK2,x,8,0,2,0.83,1.1135,1.351,0.805119082360726,0.884020942408377,1.0,0.00878277206279875,0.0389424083769634,0.358457831325301
PDK3,x,8,0,0,0.8320000000000001,1.0175,1.206,0.807571828798007,0.885413612565445,1.0,0.545917913653981,0.757413612565445,1.0
SPEG,x,8,0,0,0.8320000000000001,1.127,1.154,0.8081807782058321,0.885549738219895,1.0,0.0173527824358187,0.0692984293193717,0.5190588235294121
POMK,x,8,0,0,0.928,1.0675,1.153,0.808580868733532,0.885869109947644,1.0,0.15212262181741198,0.36549738219895295,0.9744689655172408
MAP4K3,x,8,0,1,0.916,1.0495,1.25,0.8096211596900451,0.8863612565445029,1.0,0.23146164866494895,0.472486910994764,1.0
PKN3,x,8,0,0,0.898,0.9925,1.145,0.812974097221033,0.887931937172775,1.0,0.7287011323938721,0.863890052356021,1.0
COQ8B,x,8,0,0,0.838,1.017,1.325,0.8144736668899609,0.888534031413613,1.0,0.100973923064238,0.273560209424084,0.8951864406779659
EPHA10,x,8,0,0,0.838,1.034,1.394,0.814768767865524,0.8886073298429321,1.0,0.0355405217464516,0.125900523560209,0.649476510067114
CPNE3,x,8,0,0,0.887,1.0025,1.096,0.815016220912156,0.8887015706806279,1.0,0.571262246119729,0.7751623036649209,1.0
KDR,x,8,0,1,0.928,1.093,1.223,0.816284365234488,0.8892565445026178,1.0,0.0581036084854519,0.183314136125654,0.7371157894736842
FGGY,x,8,0,0,0.929,0.9705,1.104,0.818049220752827,0.889759162303665,1.0,0.9208965364467728,0.9493350785340308,1.0
SIK3,x,8,0,0,0.8440000000000001,1.0265,1.108,0.82343296371013,0.8916492146596859,1.0,0.716579229677463,0.8582617801047121,1.0
