"GeneSymbol","Type","TotalGuides","HitsDown","HitsUp","MinFoldChange","MedianFoldChange","MaxFoldChange","rhoDepleted","pvalueDepleted","fdrDepleted","rhoEnriched","pvalueEnriched","fdrEnriched"
"CDK5R1","x",8,0,0,0.77,1.15,1.614,0.450940327135622,0.590348623853211,0.992421978021978,0.0676534653740853,0.16159370904325,0.924828571428572
"ANKK1","x",8,0,0,0.813,1.082,1.576,0.451430697774543,0.590615989515072,0.992421978021978,0.0940459453921098,0.203916120576671,0.992944099378882
"PLXNA3","x",8,0,0,0.757,0.993,1.172,0.452410975297326,0.59181127129751,0.992421978021978,1,1,1
"TK2","x",8,0,0,0.745,1.007,1.249,0.456091894308349,0.595355176933159,0.995886214442013,0.68882239141621,0.713446920052425,1
"MAGI3","x",8,0,0,0.814,1.0465,1.374,0.457302974109273,0.5964875491481,0.995886214442013,0.157467021966567,0.30102752293578,0.998428969359331
"PRKRA","x",8,0,0,0.787,1.1105,1.373,0.459743013586376,0.598857142857143,0.997659388646288,0.366892700964429,0.506788990825688,1
"EPHB2","x",8,0,0,0.746,1.143,1.263,0.462877111415054,0.601955439056357,0.998082073434125,0.659296650410563,0.695119266055046,1
"STK32A","x",8,0,0,0.802,1.044,1.322,0.464610906692211,0.603664482306684,0.998082073434125,0.494994372301168,0.610453473132372,1
"BUB1B","p",8,0,0,0.746,0.967,1.096,0.465868910991771,0.604634338138925,0.998082073434125,1,1,1
"TKFC","x",8,0,0,0.747,0.9805,1.233,0.46661457856501,0.605373525557012,0.998082073434125,0.722459002236514,0.736052424639581,1
"DGKD","x",8,0,0,0.817,1.1645,1.358,0.467038655857773,0.605651376146789,0.998082073434125,0.0218494469798205,0.0661598951507208,0.885614035087719
"DYRK2","x",8,0,0,0.763,0.9775,1.221,0.469946406165538,0.608230668414155,1,0.75325001160724,0.759397116644823,1
"PIK3C3","x",8,0,0,0.781,1.075,1.473,0.472364848168053,0.609777195281782,1,0.0642864406465574,0.155806028833552,0.924828571428572
"RIPK3","x",8,0,0,0.75,1.2045,1.297,0.484239479342325,0.617871559633028,1,0.00598552932540338,0.0231716906946265,0.868380952380952
"CDK6","x",8,0,0,0.75,0.8895,1.084,0.486406347532289,0.618715596330275,1,1,1,1
"ACVR2B","x",8,0,0,0.815,0.993,1.258,0.487738727617942,0.61932372214941,1,0.667268871026631,0.699910878112713,1
"TBK1","x",8,0,0,0.753,1.0725,1.281,0.495704335286165,0.623496723460026,1,0.610129793324042,0.667617300131062,1
"CAMKV","x",8,0,0,0.755,1.2395,1.544,0.499945802054627,0.625116644823067,1,0.00504036257479679,0.0193499344692005,0.859578947368421
"MYLK","x",8,0,0,0.755,1.0855,1.468,0.502054805341152,0.625923984272608,1,0.21644446318147,0.365347313237221,0.998428969359331
"GSAP","x",8,0,0,0.756,1.028,1.152,0.506945572532629,0.628,1,1,1,1
"RNASEL","x",8,0,0,0.757,1.098,1.787,0.513171907958878,0.63043250327654,1,0.00900532697252203,0.033389252948886,0.885614035087719
"MLKL","x",8,0,0,0.759,1.134,1.516,0.521366612730992,0.634249017038008,1,0.0183148179627072,0.0572267365661861,0.885614035087719
"PKLR","x",8,0,0,0.759,1.028,1.337,0.525418511664262,0.635942332896461,1,0.0690426686143382,0.163664482306684,0.924828571428572
"ROCK2","x",8,0,0,0.784,1.044,1.351,0.526244806479886,0.636445609436435,1,0.413783121256719,0.551554390563565,1
"MAP3K9","x",8,0,0,0.761,0.9535,1.68,0.532769095610647,0.63962254259502,1,0.0330916467477625,0.0941808650065531,0.924828571428572
"JAK1","x",8,0,0,0.761,0.917,1.162,0.536077204124345,0.641121887287025,1,1,1,1
"CDK4","x",8,0,0,0.762,1.006,1.19,0.538708916616421,0.642222804718218,1,1,1,1
"PHKG2","x",8,0,0,0.763,1.061,1.358,0.542631992461556,0.643816513761468,1,0.402355051059455,0.540796854521625,1
"MORN1","x",8,0,0,0.764,1.185,1.606,0.546525843698208,0.64575622542595,1,0.00514541190447446,0.0197064220183486,0.859578947368421
"ZAK","x",8,0,0,0.765,0.9885,1.209,0.54781733206887,0.646249017038008,1,0.775827058087992,0.778311926605505,1
"NEK8","x",8,0,0,0.766,1.0155,1.277,0.553589287416133,0.64872870249017,1,0.624616776213206,0.675255570117955,1
"MELK","x",8,0,0,0.768,1.04,1.406,0.563066029361005,0.653205766710354,1,0.132935174011506,0.263575360419397,0.998428969359331
"SBK3","x",8,0,0,0.769,1.0145,1.46,0.566185580540289,0.654589777195282,1,0.127344914216284,0.254951507208388,0.998428969359331
"ADCK4","x",8,0,0,0.769,1.0355,1.353,0.567427933508786,0.655140235910878,1,0.260209240593242,0.406359108781127,0.998428969359331
"CKS1B","x",8,0,0,0.812,0.9205,1.396,0.567750803713211,0.655391874180865,1,0.3277799776823,0.468854521625164,0.998428969359331
"NEK7","x",8,0,0,0.769,0.9575,1.172,0.56804794174104,0.655701179554391,1,1,1,1
"GAK","x",8,0,0,0.769,1.0595,1.56,0.56866717225499,0.656052424639581,1,0.105824803310692,0.222338138925295,0.998428969359331
"CARD11","x",8,0,0,0.77,0.942,1.296,0.570520205846576,0.65683879423329,1,0.567427933508786,0.646070773263434,1
"MAP3K2","x",8,0,0,0.771,1.0435,1.189,0.576037580069874,0.659575360419397,1,1,1,1
"CDK18","x",8,0,0,0.771,1.062,1.231,0.576646776079676,0.659884665792923,1,0.414757235076739,0.552429882044561,1
"PANK4","x",8,0,0,0.771,1.072,1.62,0.577862870692102,0.660498034076016,1,0.00533896883140469,0.0214049803407602,0.859578947368421
"MAP4K4","x",8,0,0,0.771,1.09,1.431,0.579681281469951,0.661258191349934,1,0.268100934533771,0.413630406290957,0.998428969359331
"DGKH","x",8,0,0,0.773,0.97,1.283,0.583897609810982,0.663234600262123,1,0.142713925816684,0.278448230668414,0.998428969359331
"NTRK2","x",8,0,0,0.774,0.94,1.145,0.586886570016358,0.664775884665793,1,1,1,1
"TNK1","x",8,0,0,0.774,0.951,1.678,0.588076883427449,0.665368283093054,1,0.0343450317852885,0.0974207077326343,0.924828571428572
"PIK3CG","x",8,0,0,0.775,1.0785,1.388,0.589856726730091,0.666280471821756,1,0.20415513253594,0.35405504587156,0.998428969359331
"CDKL4","x",8,0,0,0.776,0.9875,1.256,0.59690899092539,0.669530799475754,1,0.338161323886299,0.478967234600262,1
"HIPK2","x",8,0,0,0.777,0.9835,1.406,0.600973618146448,0.671470511140236,1,0.315826641797333,0.457771952817824,0.998428969359331
"FUK","x",8,0,0,0.777,1.017,1.478,0.601551341520897,0.671779816513762,1,0.16911697129693,0.318154652686763,0.998428969359331
"PIK3C2B","x",8,0,0,0.779,0.927,1.457,0.606718006109693,0.674369593709043,1,0.228877482272784,0.377284403669725,0.998428969359331
"GALK1","x",8,0,0,0.78,1.006,1.225,0.610695899343386,0.676503276539974,1,0.740043824916319,0.748943643512451,1
"STK17B","x",8,0,0,0.78,0.9775,1.28,0.611825954005738,0.676954128440367,1,0.421252752749587,0.558484927916121,1
"PRKAR1A","x",8,0,0,0.781,0.9845,1.232,0.616875758100859,0.679559633027523,1,0.72287947900268,0.736298820445609,1
"XRCC6BP1","x",8,0,0,0.781,1.039,1.284,0.617990097968195,0.680120576671035,1,0.601551341520897,0.663166448230668,1
"ADRBK2","x",8,0,0,0.782,1.09,1.322,0.623519365766293,0.682893840104849,1,0.495704335286165,0.610726081258191,1
"GCK","x",8,0,0,0.782,1.005,1.206,0.625164431044167,0.683753604193971,1,0.781351257029714,0.782961992136304,1
"SH3BP5","x",8,0,0,0.784,0.995,1.269,0.628435702754085,0.685604193971166,1,0.643373620529117,0.685284403669725,1
"FPGT","x",8,0,0,0.784,1.063,1.415,0.628978478953712,0.685855832241153,1,0.298021890995695,0.441310615989515,0.998428969359331
"SRPK3","x",8,0,0,0.784,1.0005,1.435,0.629520561256375,0.686149410222805,1,0.260200598072773,0.406217562254259,0.998428969359331
"AURKC","x",8,0,0,0.786,1.1925,1.456,0.638100126561972,0.690553079947575,1,0.0293297716717063,0.0848754914809961,0.924828571428572
"DLG3","x",8,0,0,0.787,1.0105,1.271,0.647024942337755,0.695344692005243,1,0.395659499805941,0.53408125819135,1
"MTOR","x",8,0,0,0.788,0.8805,1.008,0.650128568430544,0.697321100917431,1,1,1,1
"CDK20","x",8,0,0,0.788,0.9235,1.486,0.651157790516484,0.697829619921363,1,0.189977664285037,0.341205766710354,0.998428969359331
"NUAK2","x",8,0,0,0.788,1.0365,1.148,0.653208289960159,0.698899082568807,1,1,1,1
"NADK2","x",8,0,0,0.789,1.0635,1.761,0.656771296423631,0.700917431192661,1,0.015394182050978,0.0500498034076016,0.885614035087719
"PRKAB1","x",8,0,0,0.79,1.0425,1.296,0.659799765557548,0.702442988204456,1,0.352477219422185,0.492807339449541,1
"MAK","x",8,0,0,0.79,1.16,1.423,0.660804045973453,0.703019659239843,1,0.0157810675164309,0.0507313237221494,0.885614035087719
"GSK3A","x",8,0,0,0.791,1.033,1.226,0.664298629209328,0.70507994757536,1,0.737249428419013,0.746726081258191,1
"CDK2","x",8,0,0,0.792,0.995,1.206,0.668253828331174,0.707480996068152,1,0.780667312340774,0.782343381389253,1
"LRRK1","x",8,0,0,0.794,0.9945,1.462,0.672168192465677,0.709709043250328,1,0.0560201868224038,0.141903014416776,0.924828571428572
"MAP4K5","x",8,0,0,0.794,1.0775,1.506,0.675560048201993,0.711826998689384,1,0.0521192737336465,0.135365661861075,0.924828571428572
"DYRK3","x",8,0,0,0.795,0.9315,1.242,0.677484431595104,0.713085190039318,1,0.702055916142539,0.721861074705111,1
"PDGFRA","x",8,0,0,0.795,0.9255,1.33,0.678921157537206,0.713887287024902,1,0.47549180241721,0.601887287024902,1
"BLK","x",8,0,0,0.796,0.995,1.494,0.682251759674921,0.715727391874181,1,0.0203868527915778,0.0618820445609436,0.885614035087719
"PFKFB4","x",8,0,0,0.796,1.108,1.179,0.683669880600902,0.716555701179554,1,1,1,1
"NME7","x",8,0,0,0.796,1.0035,1.435,0.684612215030332,0.717100917431193,1,0.174085851864371,0.32502752293578,0.998428969359331
"LATS2","x",8,0,0,0.797,1.036,1.337,0.686957312896157,0.718589777195282,1,0.451526858665801,0.587664482306684,1
"IKBKB","x",8,0,0,0.797,1.023,1.451,0.687424497121311,0.718904325032765,1,0.23808862578367,0.385714285714286,0.998428969359331
"FASTK","x",8,0,0,0.799,0.9805,1.307,0.690677739720559,0.720927916120577,1,0.186222857267306,0.337740498034076,0.998428969359331
"TLK2","x",8,0,0,0.8,1.0985,1.241,0.695273826143242,0.723947575360419,1,0.333042774035177,0.473735255570118,1
"MAP3K13","x",8,0,0,0.8,0.9755,1.264,0.695730131045837,0.724230668414155,1,0.263061259798757,0.408618610747051,0.998428969359331
"DGKK","n",8,0,0,0.8,0.991,1.254,0.696185837964006,0.724534731323722,1,0.673140445501903,0.703701179554391,1
"UHMK1","x",8,0,0,0.801,1.0335,1.28,0.697549377527104,0.725342070773263,1,0.318703225363023,0.460671035386632,0.998428969359331
"SH3BP4","x",8,0,0,0.801,0.908,1.289,0.698455426280479,0.725986893840105,1,0.319727618873055,0.461604193971166,0.998428969359331
"STRADA","x",8,0,0,0.804,1.0175,1.486,0.706503590655019,0.731072083879423,1,0.191051163456986,0.342327653997379,0.998428969359331
"TEC","x",8,0,0,0.805,1.0105,1.263,0.709144215524378,0.732765399737877,1,0.31204515676862,0.454002621231979,0.998428969359331
"ITPKB","x",8,0,0,0.805,0.9715,1.733,0.709582292497451,0.733043250327654,1,0.0217469682091398,0.0660602883355177,0.885614035087719
"PIK3C2A","x",8,0,0,0.805,1.02,1.431,0.710019792022388,0.733279161205767,1,0.266132803758907,0.411874180865007,0.998428969359331
"PLK1","p",8,0,0,0.858,0.9135,1.014,0.710329097467492,0.733436435124509,1,1,1,1
"DAPK2","x",8,0,0,0.805,0.9825,1.291,0.710893061337423,0.73391874180865,1,0.518837741086008,0.62140498034076,1
"PFKFB2","x",8,0,0,0.806,1.0195,1.176,0.714363170880382,0.736209698558322,1,1,1,1
"PLK2","x",8,0,0,0.807,1.028,1.573,0.716941782075041,0.737750982961992,1,0.0964125179225837,0.20764875491481,0.992944099378882
"BUB1","x",8,0,0,0.807,0.9535,1.039,0.718223432066424,0.738705111402359,1,1,1,1
"MAP3K12","x",8,0,0,0.808,1.1005,1.514,0.719924398514011,0.73978505897772,1,0.0425510229568045,0.116760157273919,0.924828571428572
"RPS6KB1","x",8,0,0,0.808,0.978,1.21,0.720348233639456,0.740052424639581,1,0.773724219724761,0.776429882044561,1
"BRSK1","x",8,0,0,0.81,0.9685,1.257,0.722459002236514,0.741525557011796,1,0.403216700089931,0.541698558322412,1
"NPR1","x",8,0,0,0.81,1.0065,1.323,0.724973512954202,0.743187418086501,1,0.493571822161881,0.609824377457405,1
"STK26","x",8,0,0,0.81,0.9925,1.316,0.725390654196187,0.743444298820446,1,0.509721381917105,0.617158584534731,1
"CCL2","x",8,0,0,0.811,0.992,1.279,0.72663875818365,0.744340760157274,1,0.617433283048996,0.671517693315858,1
"PAK3","x",8,0,0,0.811,1.081,1.649,0.728295174262231,0.745446920052425,1,0.0480387269571306,0.128922673656619,0.924828571428572
"PPIP5K1","x",8,0,0,0.811,1.091,1.38,0.729531716352524,0.746322411533421,1,0.214962093573114,0.363806028833552,0.998428969359331
"GUCY2D","x",8,0,0,0.812,0.9175,1.595,0.729942801345178,0.746553079947575,1,0.0857201757726395,0.190500655307995,0.950013071895425
"CDK15","x",8,0,0,0.812,1.0615,1.47,0.731172777948978,0.747365661861075,1,0.21435533115546,0.363412844036697,0.998428969359331
"MYO3B","x",8,0,0,0.813,1.009,1.305,0.733618034473443,0.74907994757536,1,0.541980181033545,0.633038007863696,1
"NME6","x",8,0,0,0.813,1.063,1.279,0.735640858968251,0.750448230668414,1,0.618546203633668,0.672031454783748,1
"MPP4","x",8,0,0,0.813,1.053,1.216,0.736043806996237,0.750705111402359,1,0.764046353196022,0.76835124508519,1
"RPS6KC1","x",8,0,0,0.814,1.065,1.35,0.738849427017849,0.752587155963303,1,0.0211554434062642,0.0641048492791612,0.885614035087719
"ABCC1","x",8,0,0,0.815,1.0105,1.119,0.74083743217001,0.753939711664482,1,1,1,1
"PRKAR1B","x",8,0,0,0.816,0.998,1.456,0.745164494126696,0.757174311926606,1,0.0332568666413974,0.0946159895150721,0.924828571428572
"HUNK","x",8,0,0,0.816,1.0215,1.454,0.745944403261434,0.75775622542595,1,0.125169307262937,0.251522935779816,0.998428969359331
"SGK2","x",8,0,0,0.816,0.9845,1.225,0.746722223088732,0.758264744429882,1,0.467038655857773,0.597583224115334,1
"RIOK3","x",8,0,0,0.817,0.985,1.269,0.747497958407915,0.758794233289646,1,0.639689291907088,0.683082568807339,1
"ILK","x",8,0,0,0.817,1.0135,1.912,0.748271614009119,0.759328964613368,1,0.00258022758436415,0.0112346002621232,0.859578947368421
"AURKA","x",8,0,0,0.895,1.0035,1.302,0.750024490257334,0.760639580602883,1,0.550390657130603,0.636765399737877,1
"STK38L","x",8,0,0,0.817,0.9435,1.229,0.751727455679183,0.762028833551769,1,0.731581679435418,0.742422018348624,1
"NEK2","x",8,0,0,0.817,1.037,1.289,0.752108863258588,0.762233289646134,1,0.587482102384332,0.655874180865007,1
"CLK1","x",8,0,0,0.818,0.976,1.631,0.753629371561905,0.76332372214941,1,0.0566641570424059,0.143087811271298,0.924828571428572
"BMPR1B","x",8,0,0,0.818,1.011,1.151,0.754386560765892,0.763916120576671,1,1,1,1
"TNIK","x",8,0,0,0.819,0.9985,1.402,0.75664592505667,0.76559370904325,1,0.320445906148323,0.462207077326343,0.998428969359331
"PDPK1","x",8,0,0,0.82,0.933,1.61,0.759630111201378,0.767994757536042,1,0.0712915905390661,0.167496723460026,0.924828571428572
"DCLK3","x",8,0,0,0.82,1.128,1.463,0.760371135328119,0.768492791612058,1,0.0399747615017879,0.110799475753604,0.924828571428572
"TAF9","x",8,0,0,0.82,1.1095,1.363,0.760740897222738,0.768744429882045,1,0.269660933645261,0.414904325032765,0.998428969359331
"GSK3B","x",8,0,0,0.821,1.066,1.628,0.763681064603164,0.771140235910878,1,0.0578907617878433,0.145273918741809,0.924828571428572
"PRKAR2A","x",8,0,0,0.821,0.9745,1.85,0.764411147631046,0.771779816513761,1,0.00515462791122847,0.020786369593709,0.859578947368421
"ERN2","x",8,0,0,0.823,0.9975,1.419,0.769824153610092,0.776015727391874,1,0.289447489601647,0.433158584534731,0.998428969359331
"GLYCTK","x",8,0,0,0.823,0.899,1.52,0.770181119086013,0.776262123197903,1,0.147126746528352,0.285504587155963,0.998428969359331
"TSSK3","x",8,0,0,0.823,0.979,1.534,0.770537600071792,0.776471821756225,1,0.131267686272678,0.261163826998689,0.998428969359331
"MAP3K14","x",8,0,0,0.824,1.124,1.437,0.77231275736043,0.777997378768021,1,0.155988591976155,0.29856880733945,0.998428969359331
"ADPGK","x",8,0,0,0.825,0.909,1.324,0.773724219724761,0.779051114023591,1,0.485684944924048,0.606490170380079,1
"KSR1","x",8,0,0,0.826,0.9845,1.235,0.777566341033387,0.781971166448231,1,0.715655034136733,0.730909567496723,1
"TYK2","x",8,0,0,0.826,1.063,1.198,0.779637885331107,0.783690694626474,1,0.797854372949099,0.798369593709043,1
"WNK2","x",8,0,0,0.827,1.092,1.419,0.782373675032015,0.78591874180865,1,0.291360790408671,0.435166448230668,0.998428969359331
"PTK2","x",8,0,0,0.827,1.0475,1.205,0.783391907295954,0.786741808650065,1,0.782373675032015,0.7838374836173,1
"CHEK1","p",8,0,0,0.828,0.969,1.353,0.786421636410649,0.789284403669725,1,0.40972381488867,0.547570117955439,1
"CKMT2","x",8,0,0,0.828,1.073,1.597,0.787423272259459,0.790018348623853,1,0.082131544142169,0.184686762778506,0.93944
"GK2","n",8,0,0,0.828,1.108,1.303,0.788088743772917,0.79056880733945,1,0.128158546609888,0.256283093053735,0.998428969359331
"CERKL","x",8,0,0,0.829,0.928,1.423,0.789414220389004,0.791680209698558,1,0.280781586273455,0.425247706422018,0.998428969359331
"STK36","x",8,0,0,0.829,0.9605,1.303,0.79040356159257,0.792503276539974,1,0.324337334180712,0.46591874180865,0.998428969359331
"TRIM28","x",8,0,0,0.83,0.951,1.378,0.790732436981085,0.792781127129751,1,0.358182846632694,0.498579292267366,1
"CHUK","x",8,0,0,0.83,1.1255,1.248,0.79138883343311,0.793425950196592,1,0.689751279120054,0.714128440366972,1
"SGK1","x",8,0,0,0.831,0.9835,1.37,0.795289513640265,0.796718217562254,1,0.372068817987029,0.511963302752294,1
"TP53RK","x",8,0,0,0.831,1.086,1.46,0.79593338333155,0.797305373525557,1,0.137481977870307,0.270196592398427,0.998428969359331
"EPHA4","x",8,0,0,0.831,0.9785,1.437,0.796254653153682,0.797609436435124,1,0.245378360685833,0.392429882044561,0.998428969359331
"CDK19","x",8,0,0,0.831,0.9315,1.138,0.796895865367839,0.798180865006553,1,1,1,1
"DGKA","x",8,0,0,0.832,0.95,1.348,0.799126224894349,0.800120576671035,1,0.427402652103525,0.564419397116645,1
"PRKCD","x",8,0,0,0.832,1.038,1.334,0.800075513414484,0.800870249017038,1,0.459870659012717,0.593913499344692,1
"ITPK1","x",8,0,0,0.833,1.112,1.331,0.800391069410453,0.801153342070773,1,0.115423853890876,0.236880733944954,0.998428969359331
"PIK3R3","x",8,0,0,0.833,1.134,1.362,0.801962321300528,0.802605504587156,1,0.0714861711519502,0.167596330275229,0.924828571428572
"SRM","x",8,0,0,0.834,0.997,1.421,0.804453818416756,0.804828309305374,1,0.285607323075731,0.429850589777195,0.998428969359331
"OXSR1","x",8,0,0,0.835,1.078,1.495,0.806611335155846,0.806998689384011,1,0.123869196333561,0.24956749672346,0.998428969359331
"GK","x",8,0,0,0.835,1.073,1.362,0.807223929906697,0.807559633027523,1,0.111513155767598,0.230364351245085,0.998428969359331
"FLT3","x",8,0,0,0.836,1.102,1.248,0.809051538600287,0.809279161205767,1,0.0370666871590573,0.103633027522936,0.924828571428572
"PAPSS1","x",8,0,0,0.836,0.945,1.291,0.810562946346527,0.810694626474443,1,0.580889744170702,0.652718217562254,1
"PRPS1","x",8,0,0,0.836,1.008,1.309,0.811164572060441,0.811292267365662,1,0.344300098042618,0.485163826998689,1
"PRPS1L1","x",8,0,0,0.836,0.934,1.234,0.811764525265616,0.811816513761468,1,0.719075041757338,0.733331585845347,1
"PDK4","x",8,0,0,0.836,1.165,1.403,0.812063875923645,0.812104849279161,1,0.0429254486309366,0.117635648754915,0.924828571428572
"ALPK1","x",8,0,0,0.837,0.9295,1.42,0.813554389658183,0.813677588466579,1,0.287529670205284,0.431706422018349,0.998428969359331
"DGKE","x",8,0,0,0.838,0.905,1.174,0.816211264219567,0.815905635648755,1,1,1,1
"NME4","x",8,0,0,0.838,1.04,1.269,0.816797161274184,0.816461336828309,1,0.273729350769559,0.418605504587156,0.998428969359331
"GK5","x",8,0,0,0.838,1.001,1.253,0.817381423377058,0.816697247706422,1,0.444059171201626,0.580304062909567,1
"MET","x",8,0,0,0.842,1.0445,1.316,0.827345434970256,0.820828309305374,1,0.288003868895762,0.431921363040629,0.998428969359331
"RP2","x",8,0,0,0.842,0.97,1.373,0.827900147961734,0.821111402359109,1,0.366026395035259,0.505882044560944,1
"NonTargetingControlGuideForHuman","x",100,0,0,0.67,1.053,1.706,0.832997062450059,0.986180865006553,1,0.00204848653727382,0.017132372214941,0.859578947368421
"CDC7","x",8,0,0,0.847,1.01,1.2,0.843323267798612,0.821640891218873,1,0.793347226404496,0.793913499344692,1
"SIK1","x",8,0,0,0.853,1.0275,1.37,0.857992028981532,0.822374836173001,1,0.079296578238979,0.179685452162516,0.93265306122449
"ADCK3","x",8,0,0,0.867,0.985,1.506,1,1,1,0.159409139158443,0.303958060288335,0.998428969359331
"ADCK5","x",8,0,0,0.88,1.0215,1.322,1,1,1,0.199255403101194,0.349368283093054,0.998428969359331
"ADRBK1","x",8,0,0,0.888,1.0605,1.574,1,1,1,0.095229908705153,0.205845347313237,0.992944099378882
"AK1","x",8,0,0,0.884,1.005,1.639,1,1,1,0.0542067547147939,0.139087811271298,0.924828571428572
"AK4","x",8,0,0,0.886,1.1215,1.341,1,1,1,0.138705539090364,0.272052424639581,0.998428969359331
"ALK","x",8,0,0,0.87,1.089,1.488,1,1,1,0.0428559274832384,0.117530799475754,0.924828571428572
"ALPK2","x",8,0,0,0.947,1.0715,1.208,1,1,1,0.731222665169277,0.732906946264744,1
"ALPK3","x",8,0,0,0.903,1.0295,1.369,1,1,1,0.153323625378625,0.294804718217562,0.998428969359331
"ATMIN","x",8,0,0,0.947,1.1315,1.388,1,1,1,0.342240626583005,0.482935779816514,1
"BMX","x",8,0,0,0.874,1.1775,1.269,1,1,1,0.0445719180548681,0.122091743119266,0.924828571428572
"BRSK2","x",8,0,0,0.949,1.12,1.316,1,1,1,0.378451158555552,0.518091743119266,1
"C17orf75","x",8,0,0,0.965,1.0655,1.269,1,1,1,0.400196591247136,0.53864744429882,1
"C8orf44","x",8,0,0,0.918,1.116,1.193,1,1,1,1,1,1
"CALM3","x",8,0,0,0.849,1.056,1.323,1,1,1,0.377435860105655,0.51721625163827,1
"CAMK1D","x",8,0,0,0.855,1.0385,1.356,1,1,1,0.40317775756342,0.541462647444299,1
"CAMK4","x",8,0,0,0.857,1.125,1.617,1,1,1,0.0664379889236982,0.159659239842726,0.924828571428572
"CD2","x",8,0,0,0.927,1.1025,1.645,1,1,1,0.0492751404857955,0.131066841415465,0.924828571428572
"CDC42BPA","x",8,0,0,0.985,1.125,1.189,1,1,1,0.811764525265616,0.808408912188729,1
"CDK13","x",8,0,0,0.991,1.0965,1.334,1,1,1,0.168177692318305,0.316618610747051,0.998428969359331
"CDK17","x",8,0,0,0.877,1.075,1.429,1,1,1,0.272023345313578,0.417231979030144,0.998428969359331
"CDKL3","x",8,0,0,0.917,1.1515,1.57,1,1,1,0.0627572792839142,0.152560943643512,0.924828571428572
"CDKL5","x",8,0,0,0.867,1.0095,1.285,1,1,1,0.433683557532753,0.570165137614679,1
"CHEK2","x",8,0,0,1.026,1.1275,1.265,1,1,1,0.120273288207379,0.244036697247706,0.998428969359331
"CHKA","x",8,0,0,0.842,1.068,1.417,1,1,1,0.295173872753172,0.438857142857143,0.998428969359331
"CKM","x",8,0,0,0.855,1.0635,1.525,1,1,1,0.0141532845877283,0.0468361730013106,0.885614035087719
"CMPK1","p",8,0,0,0.861,1.2225,1.817,1,1,1,0.00623488680443248,0.0239003931847969,0.868380952380952
"CMPK2","x",8,0,0,0.891,0.9755,1.32,1,1,1,0.500649669905937,0.61289121887287,1
"CSNK1D","x",8,0,0,0.985,1.0875,1.307,1,1,1,0.14489224488329,0.282123197903014,0.998428969359331
"DAPK3","x",8,0,0,0.847,0.982,1.293,1,1,1,0.574816886509951,0.649604193971166,1
"DCK","x",8,0,0,0.848,1.099,1.205,1,1,1,0.783730390427949,0.784990825688073,1
"DDR1","x",8,0,0,0.9,1.2455,1.524,1,1,1,0.00222456762846121,0.00904849279161206,0.859578947368421
"DGKG","x",8,0,0,0.863,1.1685,1.385,1,1,1,0.123167780438612,0.248272608125819,0.998428969359331
"DGKZ","x",8,0,0,0.88,0.971,1.144,1,1,1,1,1,1
"DMPK","x",8,0,0,0.842,1.3185,1.64,1,1,1,0.000231060679501826,0.00104849279161206,0.4616
"DTYMK","p",8,0,0,0.897,1.0145,1.292,1,1,1,0.579075907597151,0.651795543905636,1
"EPHA6","x",8,0,0,0.985,1.057,1.429,1,1,1,0.215804328102375,0.345315858453473,0.998428969359331
"EPHB3","x",8,0,0,0.878,1.099,1.339,1,1,1,0.0407098330339275,0.112933158584535,0.924828571428572
"EPHB4","x",8,0,0,0.845,1.029,1.284,1,1,1,0.562445742166529,0.64313499344692,1
"ERBB2","x",8,0,0,0.87,1.065,1.337,1,1,1,0.449997748250422,0.586154652686763,1
"ERBB3","x",8,0,0,0.849,0.952,1.127,1,1,1,1,1,1
"FASTKD5","x",8,0,0,0.859,1.0115,1.424,1,1,1,0.278843319847156,0.423659239842726,0.998428969359331
"FLT1","x",8,0,0,0.876,1.069,1.264,1,1,1,0.654229579009904,0.691884665792923,1
"FLT4","x",8,0,0,0.911,1.114,1.637,1,1,1,0.0554361551393416,0.141258191349934,0.924828571428572
"FN3KRP","x",8,0,0,0.905,1.0395,1.319,1,1,1,0.50345647985358,0.614096985583224,1
"FRK","x",8,0,0,0.888,1.008,1.224,1,1,1,0.743205548991135,0.751412844036697,1
"GUCY2C","x",8,0,0,0.89,1.042,1.12,1,1,1,1,1,1
"HCK","x",8,0,0,0.845,1.0995,1.476,1,1,1,0.0371808288613969,0.103942332896461,0.924828571428572
"HUS1","x",8,0,0,0.868,0.9905,1.447,1,1,1,0.242151466468993,0.389394495412844,0.998428969359331
"ICK","x",8,0,0,0.938,1.058,1.271,1,1,1,0.634368201871164,0.680173001310616,1
"IGFN1","x",8,0,0,0.985,1.1365,1.601,1,1,1,0.0126985988501051,0.0422542595019659,0.885614035087719
"IPMK","x",8,0,0,0.875,1.019,1.383,1,1,1,0.349412010735287,0.490049803407602,1
"IRAK2","x",8,0,0,0.849,1.179,1.471,1,1,1,0.126387090568746,0.253415465268676,0.998428969359331
"ITPKA","x",8,0,0,0.917,0.9945,1.579,1,1,1,0.02636643654727,0.0772477064220184,0.924828571428572
"KALRN","x",8,0,0,0.856,1.03,1.37,1,1,1,0.244372264547621,0.391480996068152,0.998428969359331
"KIAA1804","x",8,0,0,0.999,1.116,1.409,1,1,1,0.061386869491915,0.150348623853211,0.924828571428572
"LATS1","x",8,0,0,0.9,1.002,1.294,1,1,1,0.167414725364575,0.315743119266055,0.998428969359331
"LCK","x",8,0,0,0.941,1.04,1.781,1,1,1,0.0102859919103169,0.0369017038007864,0.885614035087719
