"GeneSymbol","Type","TotalGuides","HitsDown","HitsUp","MinFoldChange","MedianFoldChange","MaxFoldChange","rhoDepleted","pvalueDepleted","fdrDepleted","rhoEnriched","pvalueEnriched","fdrEnriched"
"PRKAG3","x",8,0,0,0.517,1.0075,1.286,0.00515462791122847,0.0200261780104712,0.725925925925926,0.201225488422105,0.344089005235602,0.974720867208672
"PDK3","x",8,0,0,0.763,0.833,0.983,0.0052820794882498,0.0203089005235602,0.725925925925926,1,1,1
"EPHB1","x",8,0,0,0.639,0.872,1.047,0.00617911131922224,0.0221727748691099,0.725925925925926,1,1,1
"PIK3CD","x",8,0,0,0.572,0.932,1.168,0.00632095558577245,0.0225706806282723,0.725925925925926,1,1,1
"MAPK15","x",8,0,0,0.547,0.901,1.351,0.00640002527587756,0.0226910994764398,0.725925925925926,0.125212170815498,0.250225130890052,0.974720867208672
"TPR","x",8,0,0,0.524,0.861,1.15,0.00643964638006577,0.0238272251308901,0.725925925925926,1,1,1
"STK32B","x",8,0,0,0.654,0.8865,1.101,0.00657853782163447,0.0241884816753927,0.725925925925926,1,1,1
"PAK2","x",8,0,0,0.676,1.016,1.566,0.00727151534035081,0.0256439790575916,0.725925925925926,0.035515402310926,0.0991989528795812,0.974720867208672
"FASTKD1","x",8,0,0,0.723,0.8305,1.241,0.00728419545704356,0.0256544502617801,0.725925925925926,0.661305212682459,0.688759162303665,0.981384335154827
"NTRK1","x",8,0,0,0.526,1.059,1.463,0.00772321226461147,0.027544502617801,0.728827586206897,0.17762416840369,0.321685863874346,0.974720867208672
"CSNK2A2","x",8,0,0,0.702,0.8655,1.348,0.00779533065324238,0.0276649214659686,0.728827586206897,0.394905922463044,0.530670157068063,0.9806
"LRPPRC","x",8,0,0,0.694,0.8225,1.075,0.0088030628802734,0.0296439790575916,0.733032258064516,1,1,1
"SMG1","x",8,0,0,0.648,0.9525,1.127,0.00881010378646162,0.0297434554973822,0.733032258064516,1,1,1
"RAB11FIP5","x",8,0,0,0.654,0.946,1.691,0.0108389803065603,0.0357696335078534,0.780333333333333,0.0255413995192045,0.0744921465968586,0.974720867208672
"AMHR2","x",8,0,0,0.673,0.913,1.3,0.0110804671556606,0.0363193717277487,0.780333333333333,0.508335191291099,0.605560209424084,0.9806
"ETNK2","x",8,0,0,0.653,0.8935,1.207,0.0115455744181031,0.0371623036649215,0.780333333333333,0.755894832818791,0.759429319371728,0.984259319286872
"FXN","x",8,0,0,0.55,0.877,1.049,0.0115652084833795,0.0382408376963351,0.780333333333333,1,1,1
"GALK2","x",8,0,0,0.682,0.887,1.478,0.0117062604132651,0.0385183246073298,0.780333333333333,0.157187559033326,0.299455497382199,0.974720867208672
"INSR","x",8,0,0,0.616,0.902,1.264,0.0118445993241885,0.0387905759162304,0.780333333333333,0.32997069851487,0.465151832460733,0.974720867208672
"NEK5","x",8,0,0,0.624,0.998,1.216,0.0120155812342482,0.0390680628272251,0.780333333333333,0.733211848384037,0.740497382198953,0.984259319286872
"BRD2","x",8,0,0,0.564,0.9305,1.426,0.0128429780959575,0.0415968586387435,0.780333333333333,0.228877482272784,0.369952879581152,0.974720867208672
"BMPR2","x",8,0,0,0.606,0.9275,1.243,0.012851786924614,0.0406858638743456,0.780333333333333,0.610211202926307,0.634806282722513,0.9806
"CERK","x",8,0,0,0.638,0.841,1.17,0.0132999685934149,0.0425287958115183,0.780333333333333,1,1,1
"CAMKK1","x",8,0,0,0.7,0.942,1.467,0.0139085247288421,0.0436230366492147,0.780333333333333,0.17263133673067,0.316916230366492,0.974720867208672
"PDPK1","x",8,0,0,0.566,0.9155,1.189,0.014119302151164,0.0450994764397906,0.780333333333333,1,1,1
"CAMK1D","x",8,0,0,0.75,0.848,1.219,0.0153937600820153,0.0474607329842932,0.780333333333333,0.725390654196187,0.734560209424084,0.984259319286872
"EPHA8","x",8,0,0,0.694,0.8745,1.238,0.0153942463636274,0.0486649214659686,0.780333333333333,0.671681117716727,0.695465968586387,0.981384335154827
"PIK3C3","x",8,0,0,0.681,1.0075,1.322,0.0154724792830129,0.0488795811518325,0.780333333333333,0.358092420164555,0.492905759162304,0.977343511450382
"MAP3K7","x",8,0,0,0.635,0.889,1.642,0.0155221437082802,0.048979057591623,0.780333333333333,0.0393443669843561,0.108068062827225,0.974720867208672
"PTK6","x",8,0,0,0.671,0.9375,1.36,0.015585015805957,0.0490261780104712,0.780333333333333,0.116153713220355,0.23548167539267,0.974720867208672
"ACVR1B","x",8,0,0,0.569,1.021,1.469,0.0166676191962454,0.0520157068062827,0.79752,0.0876816287397391,0.189842931937173,0.974720867208672
"CIB1","x",8,0,0,0.57,1.0385,1.171,0.0168292277171734,0.0521937172774869,0.79752,1,1,1
"HIPK1","x",8,0,0,0.569,0.9095,1.391,0.0179396149866793,0.0556073298429319,0.833019607843137,0.297073672501469,0.434314136125654,0.974720867208672
"TK1","x",8,0,0,0.672,1.011,1.212,0.0201702522526906,0.0606649214659686,0.879409836065574,0.74083743217001,0.746931937172775,0.984259319286872
"PHKB","x",8,0,0,0.724,0.852,1.062,0.0209270027105255,0.0630052356020942,0.879409836065574,1,1,1
"GRK5","x",8,0,0,0.674,1.048,1.358,0.0210427059219125,0.0632303664921466,0.879409836065574,0.377207868362155,0.512397905759162,0.98039
"CROT","x",8,0,0,0.781,0.8575,1.198,0.0214242266185301,0.0637120418848168,0.879409836065574,0.775827058087992,0.776811518324607,0.984259319286872
"MASTL","p",8,0,0,0.576,0.9565,1.1,0.0217469682091398,0.0653560209424084,0.879409836065574,1,1,1
"CDK9","p",8,0,0,0.689,0.94,1.703,0.022608040667507,0.0667015706806283,0.879409836065574,0.0230132125547468,0.0679267015706806,0.974720867208672
"MAP2K7","x",8,0,0,0.584,0.9475,1.27,0.0230132125547468,0.0681256544502618,0.879409836065574,0.58449691101805,0.643471204188482,0.9806
"PAPSS1","x",8,0,0,0.714,0.8825,1.232,0.0233969931439489,0.0689162303664922,0.879409836065574,0.688357035698421,0.706842931937173,0.981869090909091
"ETNK1","x",8,0,0,0.653,0.8495,1.2,0.0239883011718652,0.069979057591623,0.879409836065574,0.770181119086013,0.771769633507853,0.984259319286872
"PRKD2","x",8,0,0,0.701,0.857,1.187,0.0241665543101691,0.0702146596858639,0.879409836065574,1,1,1
"BMPR1B","x",8,0,0,0.67,0.9295,1.163,0.0244562053905272,0.0717696335078534,0.884387096774193,1,1,1
"PKMYT1","p",8,0,0,0.59,0.9145,1.13,0.025388473216499,0.0734031413612565,0.89015873015873,1,1,1
"ACVR2A","x",8,0,0,0.691,0.857,1.077,0.0262082778020901,0.0760471204188482,0.900449438202247,1,1,1
"ARSG","x",8,0,0,0.816,0.871,1.013,0.0266665664713859,0.0769319371727749,0.900449438202247,1,1,1
"IP6K2","x",8,0,0,0.695,0.848,1.101,0.0268513379624703,0.078020942408377,0.900449438202247,1,1,1
"STK16","x",8,0,0,0.696,0.9545,1.297,0.0277401855352804,0.0794973821989529,0.900449438202247,0.51660116641435,0.609246073298429,0.9806
"CDK12","x",8,0,0,0.717,0.878,1.12,0.02903650812698,0.0828272251308901,0.900449438202247,1,1,1
"PRKDC","x",8,0,0,0.594,0.9445,1.275,0.0293229465260931,0.084261780104712,0.900449438202247,0.574205387304344,0.637926701570681,0.9806
"SGK494","x",8,0,0,0.633,0.9525,1.279,0.0303685990600555,0.0862460732984293,0.900449438202247,0.56804794174104,0.634623036649215,0.9806
"SPEG","x",8,0,0,0.716,0.965,1.303,0.0304935760794615,0.0863769633507853,0.900449438202247,0.497121641697545,0.600366492146597,0.9806
"DMPK","x",8,0,0,0.596,1.0225,1.347,0.0305806055037831,0.087434554973822,0.900449438202247,0.28239020903282,0.420240837696335,0.974720867208672
"MST1R","x",8,0,0,0.597,1.022,1.291,0.0318368384489463,0.0907015706806283,0.900449438202247,0.537394697879446,0.619523560209424,0.9806
"CALM3","x",8,0,0,0.701,0.8455,1.233,0.0320711942256571,0.0912984293193717,0.900449438202247,0.684612215030332,0.704267015706806,0.981384335154827
"EIF2AK2","x",8,0,0,0.724,1.0795,1.486,0.0323628678619369,0.0917801047120419,0.900449438202247,0.14149212626354,0.276596858638743,0.974720867208672
"FGFR4","x",8,0,0,0.631,0.9815,1.481,0.0329506816647339,0.0926178010471204,0.900449438202247,0.0413826536209579,0.111612565445026,0.974720867208672
"MAP3K15","x",8,0,0,0.599,1.088,1.404,0.0330916467477625,0.093738219895288,0.900449438202247,0.126976368349182,0.253188481675393,0.974720867208672
"PMVK","x",8,0,0,0.797,0.8625,1.047,0.0334247724714661,0.0943350785340314,0.900449438202247,1,1,1
"CKB","x",8,0,0,0.747,0.877,1.253,0.0342950533271496,0.0954816753926702,0.900449438202247,0.633832330501739,0.671460732984293,0.980984732824428
"UCK2","x",8,0,0,0.777,0.882,1.17,0.0349403735744352,0.0972198952879581,0.900449438202247,1,1,1
"MAP3K1","x",8,0,0,0.703,0.843,1.113,0.0352707730407098,0.0977225130890052,0.900449438202247,1,1,1
"GCK","x",8,0,0,0.713,0.9105,1.643,0.035515402310926,0.0982251308900524,0.900449438202247,0.0380966611638603,0.105685863874346,0.974720867208672
"RFK","p",8,0,0,0.611,0.9815,1.446,0.0355969949454583,0.0991937172774869,0.900449438202247,0.102494567123197,0.214874345549738,0.974720867208672
"SGK2","x",8,0,0,0.611,1.0195,1.303,0.036847537611085,0.101884816753927,0.900449438202247,0.255971889962683,0.395350785340314,0.974720867208672
"MAPKAPK2","x",8,0,0,0.639,1.0845,1.225,0.0376503419819868,0.102785340314136,0.900449438202247,0.129048339793802,0.256408376963351,0.974720867208672
"TRIM33","x",8,0,0,0.65,0.9545,1.132,0.0382151911180543,0.104335078534031,0.900449438202247,1,1,1
"SLAMF6","x",8,0,0,0.711,0.864,1.472,0.0384989013383505,0.10451832460733,0.900449438202247,0.163836932765269,0.307780104712042,0.974720867208672
"NAGK","x",8,0,0,0.655,0.978,1.238,0.0387834659078606,0.104895287958115,0.900449438202247,0.669726480734986,0.694094240837696,0.981384335154827
"CDK3","x",8,0,0,0.76,0.9675,1.138,0.0401490851232418,0.100246073298429,0.900449438202247,1,1,1
"UCKL1","x",8,0,0,0.617,0.959,1.253,0.0405906564520245,0.109052356020942,0.900549019607843,0.635437886394229,0.67248167539267,0.980984732824428
"ABL1","x",8,0,0,0.618,1.066,1.425,0.0418355309451993,0.111141361256545,0.900549019607843,0.02636643654727,0.0759895287958115,0.974720867208672
"NOL9","p",8,0,0,0.708,0.9195,1.065,0.0419694757909915,0.111272251308901,0.900549019607843,1,1,1
"STK25","x",8,0,0,0.727,0.8765,1.17,0.0419755518186455,0.111350785340314,0.900549019607843,1,1,1
"EPHA3","x",8,0,0,0.62,0.938,1.041,0.0430789918410963,0.113314136125654,0.900549019607843,1,1,1
"PRPF4B","x",8,0,0,0.668,0.899,1.118,0.0440493858142521,0.114565445026178,0.900549019607843,1,1,1
"DYRK4","x",8,0,0,0.767,0.9675,1.332,0.0442037446870362,0.114638743455497,0.900549019607843,0.433715462241004,0.567502617801047,0.9806
"PRKAA2","x",8,0,0,0.688,1.0125,1.41,0.0452534073095163,0.116492146596859,0.900549019607843,0.0553625332875046,0.135549738219895,0.974720867208672
"PKD2","x",8,0,0,0.731,1.0115,1.18,0.0455143617154096,0.110204188481675,0.900549019607843,1,1,1
"GAK","x",8,0,0,0.622,1.213,1.491,0.0455616783443337,0.117879581151832,0.900549019607843,0.00845775346535614,0.0298219895287958,0.974720867208672
"WNK4","x",8,0,0,0.683,0.8925,1.356,0.04631648986842,0.11865445026178,0.900549019607843,0.381462259887613,0.516492146596859,0.9806
"INSRR","n",8,0,0,0.623,1.0345,1.712,0.0468009067005223,0.12003664921466,0.900549019607843,0.0192101708208612,0.058565445026178,0.974720867208672
"PIP4K2B","x",8,0,0,0.722,0.9535,1.505,0.0470326621940533,0.120230366492147,0.900549019607843,0.00943488674801024,0.0328062827225131,0.974720867208672
"MATK","x",8,0,0,0.623,1.035,1.253,0.0480387269571306,0.122397905759162,0.903868852459016,0.631681966697058,0.670350785340314,0.980984732824428
"PKM","x",8,0,0,0.624,1.0675,1.219,0.0492751404857955,0.124570680628272,0.903868852459016,0.387068087484203,0.52230890052356,0.9806
"SRC","x",8,0,0,0.672,0.932,1.085,0.0495796032217801,0.124848167539267,0.903868852459016,1,1,1
"TRIB1","x",8,0,0,0.694,0.892,1.121,0.0514797314215325,0.127869109947644,0.903868852459016,1,1,1
"MYO3B","x",8,0,0,0.625,0.97,1.417,0.0517437528402744,0.128722513089005,0.903868852459016,0.250220315696109,0.389937172774869,0.974720867208672
"PFKFB2","x",8,0,0,0.7,0.947,1.312,0.0521192737336465,0.129240837696335,0.903868852459016,0.47549180241721,0.589659685863874,0.9806
"MEX3B","x",8,0,0,0.625,1.067,1.383,0.0529759544037968,0.130816753926702,0.903868852459016,0.179527336389276,0.323664921465969,0.974720867208672
"MAGI1","x",8,0,0,0.67,0.9255,1.389,0.0537457601186137,0.131769633507853,0.903868852459016,0.299914970893625,0.436910994764398,0.974720867208672
"DTYMK","p",8,0,0,0.63,1.003,1.258,0.0542067547147939,0.132890052356021,0.903868852459016,0.616875758100859,0.66203664921466,0.9806
"CDC42BPB","x",8,0,0,0.63,1.079,1.261,0.0554361551393416,0.134837696335079,0.903868852459016,0.220896770765863,0.362774869109948,0.974720867208672
"NEK6","x",8,0,0,0.723,0.9575,1.353,0.0554990279190935,0.134958115183246,0.903868852459016,0.272203103366737,0.410549738219895,0.974720867208672
"TRIM24","x",8,0,0,0.63,0.934,1.258,0.0566641570424059,0.136785340314136,0.903868852459016,0.616317522347869,0.661764397905759,0.9806
"MAPK11","x",8,0,0,0.631,0.932,1.192,0.0578907617878433,0.138989528795812,0.903868852459016,0.788088743772917,0.787256544502618,0.984259319286872
"PTK2","x",8,0,0,0.706,1.0345,1.209,0.058010874907894,0.139183246073298,0.903868852459016,0.74633357403834,0.751418848167539,0.984259319286872
"RIPK4","x",8,0,0,0.681,0.938,1.41,0.0584874609759483,0.13979057591623,0.903868852459016,0.261192203056035,0.400408376963351,0.974720867208672
"NEK4","x",8,0,0,0.764,0.9635,1.429,0.0588921658711314,0.140089005235602,0.903868852459016,0.222682723162547,0.364240837696335,0.974720867208672
"LTK","x",8,0,0,0.631,0.97,1.43,0.059115970738402,0.141335078534031,0.903868852459016,0.22164604110737,0.363397905759162,0.974720867208672
"CSNK2B","x",8,0,0,0.725,0.908,1.468,0.0600278351069564,0.142387434554974,0.903868852459016,0.17044035841103,0.314701570680628,0.974720867208672
"KHK","x",8,0,0,0.661,0.8885,1.569,0.0603665207122713,0.143528795811518,0.903868852459016,0.00522170063421282,0.0203821989528796,0.974720867208672
"TWF1","x",8,0,0,0.695,0.884,1.205,0.061144236822971,0.144335078534031,0.903868852459016,0.760000873514074,0.762989528795812,0.984259319286872
"PDK2","x",8,0,0,0.672,0.891,1.212,0.0621825283588055,0.146240837696335,0.908357723577236,0.740440893938247,0.746607329842932,0.984259319286872
"TRPM6","x",8,0,0,0.633,0.9515,1.455,0.0627832364316736,0.147596858638743,0.908553846153846,0.187826925837266,0.331670157068063,0.974720867208672
"ADRBK2","x",8,0,0,0.653,0.9955,1.415,0.0644861065718467,0.150298429319372,0.908553846153846,0.0704925720279087,0.161314136125654,0.974720867208672
"BTK","x",8,0,0,0.634,1.013,1.166,0.0652211261866901,0.151895287958115,0.908553846153846,1,1,1
"MAP2K1","x",8,0,0,0.646,0.9475,1.106,0.0655317487150422,0.152214659685864,0.908553846153846,1,1,1
"TRIM28","x",8,0,0,0.649,0.946,1.078,0.0657807972702198,0.152450261780105,0.908553846153846,1,1,1
"PI4K2A","x",8,0,0,0.743,0.9335,1.486,0.0668590614096517,0.154397905759162,0.908553846153846,0.144876793638761,0.281874345549738,0.974720867208672
"ITK","x",8,0,0,0.666,1.086,1.483,0.0669355717991928,0.154596858638743,0.908553846153846,0.0422641325915128,0.113298429319372,0.974720867208672
"CDK16","x",8,0,0,0.778,0.9285,1.193,0.0683838022703862,0.156994764397906,0.915603053435115,0.786086841355378,0.786204188481675,0.984259319286872
"NTRK2","x",8,0,0,0.711,0.962,1.27,0.0697047720024551,0.159125654450262,0.919223021582734,0.330994788907742,0.466089005235602,0.974720867208672
"CSNK1A1","x",8,0,0,0.767,1.034,1.365,0.0712622422745202,0.16169109947644,0.919223021582734,0.322800790734567,0.458633507853403,0.974720867208672
"PIK3C2A","x",8,0,0,0.639,1.054,1.245,0.0712915905390661,0.162361256544503,0.919223021582734,0.652184362409226,0.682937172774869,0.981384335154827
"WEE2","x",8,0,0,0.741,1.038,1.359,0.0722960568124193,0.16344502617801,0.919223021582734,0.372927894290455,0.50830890052356,0.98039
"PBK","x",8,0,0,0.777,0.899,1.16,0.0728372507367397,0.164884816753927,0.919223021582734,1,1,1
"CSNK2A1","x",8,0,0,0.639,0.947,1.224,0.0737101006748419,0.166261780104712,0.919223021582734,0.710019792022388,0.722429319371728,0.983843137254902
"PFKFB1","x",8,0,0,0.66,1.0735,1.386,0.0741158981180129,0.166853403141361,0.919223021582734,0.120561349817173,0.242769633507853,0.974720867208672
"CDK2","x",8,0,0,0.726,1.021,1.229,0.0744818095105847,0.167240837696335,0.919223021582734,0.325873822132405,0.461340314136126,0.974720867208672
"DDR2","x",8,0,0,0.661,0.904,1.161,0.0755778871382425,0.168916230366492,0.9218,1,1,1
"PIK3R3","x",8,0,0,0.64,1.0225,1.483,0.077327532896236,0.17230890052356,0.924722580645161,0.134821552546207,0.265612565445026,0.974720867208672
"VRK1","x",8,0,0,0.773,0.903,1.132,0.0786044810317659,0.174905759162304,0.924722580645161,1,1,1
"CDKL1","x",8,0,0,0.763,1.0285,1.477,0.0788397638486969,0.175041884816754,0.924722580645161,0.15829899042956,0.300732984293194,0.974720867208672
"ULK2","x",8,0,0,0.673,0.954,1.322,0.079296578238979,0.175486910994764,0.924722580645161,0.316654470736142,0.452523560209424,0.974720867208672
"FASTKD2","x",8,0,0,0.642,1.0135,1.076,0.0797322814280616,0.176738219895288,0.924722580645161,1,1,1
"STK4","x",8,0,0,0.643,0.959,1.303,0.0809325978412822,0.178664921465969,0.924722580645161,0.496413424777849,0.600052356020942,0.9806
"CASK","x",8,0,0,0.643,1.035,1.101,0.082131544142169,0.180544502617801,0.924722580645161,1,1,1
"ZAP70","x",8,0,0,0.65,0.914,1.638,0.082311896971166,0.180884816753927,0.924722580645161,0.0405906564520245,0.11069109947644,0.974720867208672
"CDK1","p",8,0,0,0.688,0.935,1.476,0.0830718294390326,0.181602094240838,0.924722580645161,0.160518006488999,0.303701570680628,0.974720867208672
"SGK3","x",8,0,0,0.643,0.9515,1.45,0.08332912167145,0.182455497382199,0.924722580645161,0.196400008324873,0.339937172774869,0.974720867208672
"PRKCH","x",8,0,0,0.644,0.97,1.162,0.0845253317687596,0.184439790575916,0.924722580645161,1,1,1
"GSAP","x",8,0,0,0.653,1.038,1.297,0.0849821896998674,0.185068062827225,0.924722580645161,0.515917010725063,0.608931937172775,0.9806
"NME8","x",8,0,0,0.645,1.037,1.319,0.0857201757726395,0.186277486910995,0.924722580645161,0.107362070424334,0.222418848167539,0.974720867208672
"EIF2AK4","x",8,0,0,0.687,0.978,1.435,0.0865211948569053,0.18717277486911,0.924722580645161,0.21435533115546,0.356455497382199,0.974720867208672
"RIPK3","x",8,0,0,0.723,1.0145,1.402,0.0869074204071154,0.187607329842932,0.924722580645161,0.144218931726115,0.280696335078534,0.974720867208672
"PGK1","p",8,0,0,0.649,0.9735,1.227,0.087790537579369,0.189193717277487,0.925417721518987,0.702503321535243,0.716769633507853,0.983843137254902
"SCYL2","x",8,0,0,0.647,0.976,1.091,0.0881057708488169,0.190267015706806,0.925417721518987,1,1,1
"ATM","x",8,0,0,0.724,0.988,1.386,0.0892866048213862,0.19138219895288,0.925417721518987,0.251930158077558,0.391429319371728,0.974720867208672
"GRK6","x",8,0,0,0.704,0.9165,1.005,0.0927702165879751,0.197031413612565,0.931722543352601,1,1,1
"EPHA7","x",8,0,0,0.649,1.021,1.339,0.0928606266547157,0.197816753926702,0.931722543352601,0.0910475668230433,0.195722513089005,0.974720867208672
"ERN1","x",8,0,0,0.653,0.954,1.375,0.0932349102335345,0.196848167539267,0.931722543352601,0.297748827327376,0.425869109947644,0.974720867208672
"SH3BP5L","x",8,0,0,0.678,1.0715,1.636,0.0939581071751524,0.198979057591623,0.931722543352601,0.0443210405158138,0.116989528795812,0.974720867208672
"PRKCA","x",8,0,0,0.672,0.895,1.382,0.095151003461493,0.200942408376963,0.931722543352601,0.0683502971755206,0.157397905759162,0.974720867208672
"ROCK1","x",8,0,0,0.651,1.058,1.488,0.0975937743720552,0.20555497382199,0.931722543352601,0.139229174342437,0.272931937172775,0.974720867208672
"CAMKK2","x",8,0,0,0.655,1.0095,1.692,0.098356194635185,0.20644502617801,0.931722543352601,0.024278022527124,0.0712146596858639,0.974720867208672
"CLK4","x",8,0,0,0.709,0.9455,1.142,0.0987592823614362,0.206806282722513,0.931722543352601,1,1,1
"MAP3K14","x",8,0,0,0.651,1.055,1.232,0.0987736793801356,0.207465968586387,0.931722543352601,0.34225433067833,0.476952879581152,0.976521276595745
"MARK4","x",8,0,0,0.796,0.875,1.442,0.0995722830115695,0.208350785340314,0.931722543352601,0.209111163900358,0.351900523560209,0.974720867208672
"EPHB6","x",8,0,0,0.769,0.945,1.372,0.0998362927240238,0.20851832460733,0.931722543352601,0.338651225376967,0.473303664921466,0.976521276595745
"CDK7","p",8,0,0,0.651,0.9915,1.135,0.0999522342723087,0.209198952879581,0.931722543352601,1,1,1
"CIT","x",8,0,0,0.789,0.879,1.312,0.100100633751022,0.209497382198953,0.931722543352601,0.476958700821206,0.590298429319372,0.9806
"MAP3K4","x",8,0,0,0.736,0.98,1.427,0.100782736544041,0.210099476439791,0.931722543352601,0.226817379906834,0.367890052356021,0.974720867208672
"DGKI","x",8,0,0,0.651,0.9165,1.523,0.101129440372975,0.210979057591623,0.931722543352601,0.111663817651775,0.228931937172775,0.974720867208672
"ANKK1","x",8,0,0,0.748,0.942,1.461,0.102227256564928,0.212335078534031,0.93232183908046,0.18025993976497,0.324455497382199,0.974720867208672
"HIPK2","x",8,0,0,0.652,0.987,1.571,0.103479811491974,0.214937172774869,0.933491525423729,0.0737101006748419,0.167047120418848,0.974720867208672
"TTK","x",8,0,0,0.718,0.9195,1.071,0.104458111139889,0.216104712041885,0.933491525423729,1,1,1
"LIMK2","x",8,0,0,0.766,0.8585,1.287,0.104644856628373,0.216267015706806,0.933491525423729,0.545878890038797,0.623586387434555,0.9806
"NonTargetingControlGuideForHuman","x",100,0,0,0.543,1.0115,1.588,0.106917663488923,0.415539267015707,0.99395652173913,0.052443191574178,0.257664921465969,0.974720867208672
"FPGT-TNNI3K","x",8,0,0,0.792,0.9325,1.304,0.107362070424334,0.221178010471204,0.949325842696629,0.415257617882277,0.55086387434555,0.9806
"IPPK","x",8,0,0,0.741,0.9915,1.175,0.109840191089358,0.225,0.957088888888889,1,1,1
"CDK18","x",8,0,0,0.717,0.9685,1.2,0.110388353824713,0.225492146596859,0.957088888888889,0.435169613091846,0.568465968586387,0.9806
"PLXNA4","x",8,0,0,0.76,0.983,1.379,0.113193917256179,0.23061780104712,0.973436464088398,0.151948739037794,0.292748691099476,0.974720867208672
"EIF2AK3","x",8,0,0,0.805,0.892,1.379,0.115706611029466,0.234246073298429,0.980217391304348,0.140618666885239,0.275303664921466,0.974720867208672
"ADCK2","x",8,0,0,0.656,1.0195,1.448,0.116310980289006,0.235717277486911,0.980217391304348,0.199594438925375,0.342685863874346,0.974720867208672
"PINK1","x",8,0,0,0.717,1.033,1.336,0.116578434885182,0.236073298429319,0.980217391304348,0.157929105302168,0.300219895287958,0.974720867208672
"DGUOK","x",8,0,0,0.656,1.027,1.82,0.118626574186983,0.239267015706806,0.988108108108108,0.00772321226461147,0.0285235602094241,0.974720867208672
"PANK4","x",8,0,0,0.658,1.0625,1.517,0.12093685709235,0.242900523560209,0.99395652173913,0.0230642010056362,0.0681413612565445,0.974720867208672
"PLK5","x",8,0,0,0.765,1.006,1.28,0.121711228874923,0.243643979057592,0.99395652173913,0.564940106643836,0.632926701570681,0.9806
"PLXNA3","x",8,0,0,0.722,0.984,1.329,0.124302125416194,0.247649214659686,0.99395652173913,0.439189129261996,0.571246073298429,0.9806
"CMPK1","p",8,0,0,0.66,1.024,1.938,0.124392346181754,0.248465968586387,0.99395652173913,0.00258022758436415,0.0105026178010471,0.974720867208672
"PAK4","x",8,0,0,0.802,0.917,1.399,0.124919200240505,0.249078534031414,0.99395652173913,0.277872473808605,0.416068062827225,0.974720867208672
"PRKD1","x",8,0,0,0.806,0.88,1.13,0.126681578239531,0.251324607329843,0.99395652173913,1,1,1
"MAP3K19","x",8,0,0,0.739,1.0315,1.592,0.12727146056975,0.252570680628272,0.99395652173913,0.0311454185776954,0.0884450261780105,0.974720867208672
"NME1-NME2","x",8,0,0,0.765,1.059,1.241,0.127344914216284,0.252801047120419,0.99395652173913,0.662804827440252,0.689664921465969,0.981384335154827
