GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
UHRF1BP1L,x,4,0,1,0.8959999999999999,1.096,1.646,1.0,1.0,1.0,0.19480258079971305,0.33125,1.0
ULBP1,x,4,0,0,0.965,1.2235,1.365,1.0,1.0,1.0,0.148128764923082,0.2816,0.9877718291788858
ULBP3,x,4,0,0,0.938,1.2465,1.319,1.0,1.0,1.0,0.0749751246350098,0.16769,0.9219530998851896
ULK2,x,4,0,0,1.005,1.0535,1.69,1.0,1.0,1.0,0.165250164093093,0.30081,0.9926657229524771
ULK3,x,4,0,0,0.983,1.06,1.128,1.0,1.0,1.0,1.0,1.0,1.0
UMPS,x,4,0,1,1.109,1.368,1.636,1.0,1.0,1.0,0.0330842519153391,0.08592999999999999,0.8167836648433614
UNC119B,x,4,0,0,1.008,1.21,1.301,1.0,1.0,1.0,0.24476538601345105,0.3832,1.0
UNC13A,x,4,0,0,0.957,1.2175,1.464,1.0,1.0,1.0,0.0652091182640117,0.14963,0.9091473140495868
UNC80,x,4,0,0,1.054,1.1605,1.644,1.0,1.0,1.0,0.196382065515134,0.33319,1.0
UNC93A,x,4,0,0,1.1840000000000002,1.26,1.482,1.0,1.0,1.0,0.009056812364532173,0.03022,0.6650818271119843
UNCX,x,4,0,0,1.235,1.2675,1.402,1.0,1.0,1.0,0.0046264187200845295,0.015719999999999998,0.5845259813084112
UNKL,x,4,0,0,0.907,1.027,1.409,1.0,1.0,1.0,0.4492922222049329,0.57926,1.0
UPK1A,x,4,0,0,1.144,1.2445,1.267,1.0,1.0,1.0,0.0148006853250721,0.04628,0.6913904446177848
UPRT,x,4,0,0,0.898,1.1035,1.169,1.0,1.0,1.0,0.7912222056794979,0.79006,1.0
UQCR11,x,4,0,1,1.068,1.3030000000000002,1.774,1.0,1.0,1.0,0.0641811159339223,0.14776,0.9091473140495868
