GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
RPS8,p,4,4,0,0.03,0.0445,0.073,7.33506004051832e-10,1e-05,0.003018157894736842,1.0,1.0,1.0
FAU,p,4,4,0,0.039,0.077,0.09,3.4156260363588104e-09,1e-05,0.003018157894736842,1.0,1.0,1.0
VCP,p,4,4,0,0.02,0.0845,0.104,8.89313429994832e-09,1e-05,0.003018157894736842,1.0,1.0,1.0
MARS2,p,4,4,0,0.042,0.0735,0.12,2.17117536619832e-08,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL6,p,4,4,0,0.043,0.095,0.128,3.36732815261796e-08,1e-05,0.003018157894736842,1.0,1.0,1.0
HSPA5,x,4,4,0,0.047,0.094,0.14400000000000002,6.87659796653867e-08,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL27,p,4,4,0,0.066,0.126,0.147,7.86943210638581e-08,1e-05,0.003018157894736842,1.0,1.0,1.0
PHB2,p,4,4,0,0.037000000000000005,0.1135,0.159,1.15636867437363e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL8,p,4,4,0,0.048,0.062,0.233,2.13853423602732e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
GART,p,4,4,0,0.102,0.1275,0.181,2.22580674607622e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
U2AF1,p,4,4,0,0.026,0.156,0.188,2.6682969498527303e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
SMU1,p,4,4,0,0.035,0.1025,0.189,2.7171432239682196e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
SPDYE2B,x,4,4,0,0.049,0.091,0.193,3.1530275310675104e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPS15,x,4,3,0,0.036000000000000004,0.061,1.062,3.25686567564871e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
SF3B3,p,4,4,0,0.068,0.1195,0.195,3.2785753234046e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL11,p,4,4,0,0.06,0.0995,0.196,3.3571219729692804e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
PCBP1,x,4,4,0,0.057,0.1335,0.197,3.45175989896892e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
PRPF19,p,4,4,0,0.08,0.0995,0.201,3.72428895123723e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
ATP6V0C,p,4,4,0,0.018000000000000002,0.075,0.205,4.02914193030556e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
SRSF7,p,4,4,0,0.08900000000000001,0.17,0.205,4.0539811597142297e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
COX17,x,4,4,0,0.065,0.142,0.207,4.20543699579729e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL37,x,4,4,0,0.049,0.1415,0.207,4.21397378472057e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
PRIM1,p,4,4,0,0.085,0.1125,0.207,4.23108634661544e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
HTRA2,x,4,4,0,0.07200000000000001,0.1565,0.208,4.27409577343354e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
WASHC1,x,4,4,0,0.053,0.0695,0.209,4.4494207022924603e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
CCT4,p,4,4,0,0.081,0.1585,0.211,4.6945987985158396e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
PET117,x,4,4,0,0.086,0.138,0.211,4.70386978813731e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
PPP6C,x,4,4,0,0.133,0.166,0.212,4.78792792911085e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
HSPD1,p,4,4,0,0.057,0.103,0.212,4.85408139384371e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
SMC2,p,4,4,0,0.052000000000000005,0.1285,0.215,5.16526830210397e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
KPNB1,p,4,4,0,0.058,0.138,0.221,6.042185548864939e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
ARMC7,x,4,4,0,0.045,0.1265,0.222,6.075838856523029e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
TRRAP,p,4,4,0,0.071,0.1165,0.223,6.30380069142435e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
PSMB4,p,4,4,0,0.032,0.077,0.225,6.73022612009012e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
EEF1A1,x,4,4,0,0.07,0.0875,0.225,6.74237179915034e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
GAPDH,p,4,4,0,0.036000000000000004,0.1215,0.227,7.00124961584198e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL10,x,4,4,0,0.067,0.207,0.228,7.089176320822109e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
PSMA6,p,4,4,0,0.028,0.1115,0.229,7.19067521792679e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
DHFR,x,4,4,0,0.097,0.136,0.232,7.687758062748791e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
BATF3,x,4,4,0,0.075,0.134,0.237,8.670384854502691e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPS20,p,4,4,0,0.044,0.099,0.237,8.744002653078569e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
LSM2,p,4,4,0,0.037000000000000005,0.141,0.239,9.043171733330481e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
STAG1,x,4,4,0,0.047,0.15,0.239,9.073505196802579e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
CAPZB,x,4,4,0,0.09,0.1395,0.24,9.180273599112629e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL23A,x,4,4,0,0.023,0.057,0.284,9.60078136813559e-07,1e-05,0.003018157894736842,1.0,1.0,1.0
RPS24,x,4,4,0,0.061,0.099,0.244,1.0052297933820802e-06,1e-05,0.003018157894736842,1.0,1.0,1.0
PRMT5,p,4,4,0,0.049,0.1415,0.247,1.0741689699109801e-06,1e-05,0.003018157894736842,1.0,1.0,1.0
TUBA1B,x,4,4,0,0.15,0.208,0.249,1.12146481273289e-06,1e-05,0.003018157894736842,1.0,1.0,1.0
TCP1,p,4,4,0,0.07,0.095,0.249,1.12502925907074e-06,1e-05,0.003018157894736842,1.0,1.0,1.0
GPN2,x,4,4,0,0.132,0.207,0.25,1.12681466520109e-06,1e-05,0.003018157894736842,1.0,1.0,1.0
SRSF1,p,4,4,0,0.018000000000000002,0.0725,0.344,1.15039914787311e-06,1e-05,0.003018157894736842,1.0,1.0,1.0
DHX15,p,4,4,0,0.116,0.157,0.255,1.2359714535160101e-06,1e-05,0.003018157894736842,1.0,1.0,1.0
RPL31,x,4,4,0,0.071,0.1215,0.257,1.30037993996336e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
PKMYT1,p,4,4,0,0.07400000000000001,0.187,0.257,1.30635754332595e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
COA6,x,4,4,0,0.146,0.1905,0.258,1.3203854180947e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
SLC1A5,x,4,4,0,0.114,0.1435,0.259,1.34265709829818e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
RPL34,x,4,4,0,0.057,0.1795,0.26,1.36727354734384e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
SOD1,x,4,4,0,0.064,0.17,0.263,1.44315684798617e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
TAF6L,x,4,4,0,0.166,0.166,0.264,1.46913951493783e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
LOC100507462,x,4,3,0,0.027000000000000003,0.0705,1.153,1.48849291416035e-06,2e-05,0.003018157894736842,0.772074230673746,0.77858,1.0
NOP56,p,4,4,0,0.096,0.1565,0.27,1.6609733800127301e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
SRSF6,x,4,4,0,0.059,0.1265,0.271,1.6777659003690902e-06,2e-05,0.003018157894736842,1.0,1.0,1.0
MRPS12,x,4,4,0,0.073,0.171,0.274,1.76865146448786e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CSTF3,x,4,4,0,0.161,0.192,0.276,1.8218498090476899e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PSMA5,p,4,4,0,0.029,0.1,0.276,1.82441263588446e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPP21,p,4,4,0,0.029,0.07200000000000001,0.6779999999999999,1.88695007532688e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RBM8A,p,4,4,0,0.154,0.237,0.279,1.92648999757308e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
HMGCS1,x,4,4,0,0.065,0.183,0.282,2.00237505822872e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
STAT3,x,4,4,0,0.047,0.0875,0.514,2.01117601026582e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PHB,p,4,4,0,0.042,0.1605,0.28300000000000003,2.0300126767255403e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
HUWE1,p,4,4,0,0.127,0.1615,0.284,2.063554345299e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPL17,x,4,4,0,0.058,0.213,0.285,2.0776520180337e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
EXOSC8,p,4,4,0,0.103,0.2635,0.285,2.10035838673489e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPLP2,p,4,4,0,0.032,0.1315,0.289,2.25251923053556e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MRPL17,x,4,4,0,0.039,0.1735,0.289,2.25552409152283e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CTR9,p,4,4,0,0.081,0.1805,0.289,2.27059351695803e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
SF3B5,p,4,4,0,0.049,0.16,0.29100000000000004,2.3193235006580896e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
DDX10,p,4,4,0,0.159,0.2065,0.292,2.3750777050867906e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NAPA,p,4,4,0,0.16899999999999998,0.177,0.294,2.42230232945274e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
UBA1,p,4,4,0,0.022,0.166,0.295,2.48635976304586e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
IARS,p,4,4,0,0.09,0.188,0.295,2.48959563021261e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
UBL5,p,4,4,0,0.07400000000000001,0.097,0.295,2.51559640854903e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
SNRNP200,p,4,4,0,0.122,0.1605,0.29600000000000004,2.53851368357934e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CHD8,x,4,4,0,0.073,0.1985,0.29600000000000004,2.55167936714666e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NUBP1,x,4,4,0,0.069,0.215,0.29600000000000004,2.56158718672579e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
VPS13D,x,4,4,0,0.096,0.187,0.297,2.56489619606278e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
KANSL3,p,4,4,0,0.14400000000000002,0.2455,0.297,2.6048548786244702e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
BUB3,p,4,4,0,0.04,0.086,0.303,2.8509144796702997e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MAT2A,x,4,4,0,0.099,0.1825,0.304,2.89779019421971e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PSMA7,p,4,4,0,0.054000000000000006,0.097,0.304,2.901419804164e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
KLHL11,x,4,4,0,0.037000000000000005,0.1,0.304,2.90505282272589e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
HNRNPC,p,4,3,0,0.032,0.129,1.077,2.9149199696293596e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
FAM231A,x,4,4,0,0.091,0.2145,0.305,2.96364643459585e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
ATP6V1B2,x,4,4,0,0.087,0.2225,0.306,2.98213738732919e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PSMD12,p,4,4,0,0.059,0.2535,0.306,2.98584593640707e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPS15A,p,4,4,0,0.081,0.205,0.306,3.00071473275268e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
BUD31,p,4,4,0,0.066,0.1335,0.311,3.27797143139204e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NDUFB4,x,4,4,0,0.224,0.28600000000000003,0.312,3.2859373364245203e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CCT7,p,4,4,0,0.064,0.092,0.527,3.30003674039767e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
ATP6AP1,x,4,4,0,0.168,0.2185,0.315,3.394904398731e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPS18,p,4,4,0,0.058,0.154,0.316,3.44006652781874e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
UROD,p,4,4,0,0.117,0.187,0.316,3.4773512680175795e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
EIF3C,p,4,4,0,0.075,0.19,0.317,3.4856777564036795e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPL36,p,4,4,0,0.106,0.1205,0.318,3.5401649982363403e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CIAO3,p,4,4,0,0.076,0.177,0.318,3.55282916207083e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
DNA2,x,4,4,0,0.073,0.1345,0.318,3.56129079372195e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPL24,p,4,4,0,0.033,0.1605,0.319,3.6295291575133485e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
FUBP1,x,4,4,0,0.166,0.215,0.322,3.74250218884101e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NOP53,x,4,4,0,0.138,0.2505,0.322,3.7822159396999197e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TUBGCP3,p,4,4,0,0.263,0.289,0.324,3.87611014070046e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPS9,x,4,4,0,0.028,0.101,0.395,3.9641731497987385e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NUTF2,p,4,3,0,0.04,0.08900000000000001,1.3230000000000002,3.99490467972799e-06,3e-05,0.003018157894736842,0.44584994704895103,0.58424,1.0
TIMELESS,x,4,4,0,0.078,0.1385,0.325,4.013263932047309e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TIMM13,p,4,4,0,0.095,0.247,0.326,4.03182234704331e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MARS,p,4,4,0,0.048,0.083,0.404,4.19852911131281e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
GINS2,p,4,4,0,0.102,0.168,0.33,4.3033366986935e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
AQR,p,4,4,0,0.145,0.197,0.33,4.35234915124614e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TRIR,x,4,4,0,0.271,0.3,0.33,4.381956861921e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NUP205,x,4,4,0,0.215,0.255,0.331,4.44162520322302e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
EIF3CL,x,4,4,0,0.098,0.2175,0.332,4.4716868571065914e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
USP39,p,4,4,0,0.034,0.1185,0.439,4.48633259215543e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MRPS21,x,4,4,0,0.274,0.329,0.332,4.52212839860279e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
EIF3D,p,4,4,0,0.14800000000000002,0.2215,0.334,4.66045291429493e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MRPL41,x,4,4,0,0.048,0.138,0.334,4.69161771799831e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PSMB3,p,4,3,0,0.078,0.0985,0.892,4.72889829834758e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PHF5A,p,4,3,0,0.059,0.0975,1.2819999999999998,4.74615279248192e-06,3e-05,0.003018157894736842,0.5277028096280311,0.63879,1.0
N6AMT1,x,4,4,0,0.191,0.2645,0.335,4.75967745831845e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PHAX,x,4,4,0,0.136,0.2475,0.336,4.78605045221445e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
DHX37,p,4,4,0,0.08,0.2365,0.336,4.82315658146359e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
GTPBP4,p,4,4,0,0.064,0.1145,0.337,4.85513320073686e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TXN,p,4,4,0,0.14400000000000002,0.2995,0.337,4.87653910139819e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
ZNF626,x,4,4,0,0.118,0.1415,0.339,5.04484404970802e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
EIF4A3,p,4,4,0,0.041,0.1045,0.35200000000000004,5.04591650211624e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
AP2S1,x,4,4,0,0.136,0.2805,0.34,5.12226419447727e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
ATP6V0B,p,4,4,0,0.104,0.219,0.341,5.166902398707511e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PAICS,p,4,3,0,0.063,0.0945,0.898,5.17291783899426e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
DNAJC9,p,4,4,0,0.052000000000000005,0.123,0.344,5.3368987513381795e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PSMD7,x,4,4,0,0.145,0.262,0.344,5.41185202300987e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
C1QBP,x,4,4,0,0.231,0.3185,0.345,5.47588830098773e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MAK16,p,4,4,0,0.154,0.1895,0.34600000000000003,5.57004435289632e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
WEE1,p,4,4,0,0.116,0.2275,0.349,5.7924282470538e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MYC,p,4,4,0,0.077,0.1755,0.349,5.81074662490062e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TEDC1,x,4,4,0,0.087,0.174,0.35,5.82298299155274e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
IPO13,p,4,4,0,0.109,0.1815,0.35100000000000003,5.90917953032469e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NDUFA1,x,4,4,0,0.16899999999999998,0.2675,0.35100000000000003,5.9401947086257305e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CFLAR,x,4,4,0,0.125,0.16399999999999998,0.35200000000000004,6.04656026797582e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
SNRPD2,p,4,4,0,0.051,0.1305,0.353,6.24419092532608e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MTREX,x,4,4,0,0.08800000000000001,0.189,0.354,6.25064570284701e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
VPS28,p,4,4,0,0.129,0.239,0.354,6.32197902626141e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPUSD4,x,4,4,0,0.2,0.29100000000000004,0.355,6.35460431799903e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MRPL57,x,4,4,0,0.192,0.2245,0.355,6.40049166775109e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CDK1,p,4,4,0,0.069,0.111,0.358,6.68784710266793e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NDC80,p,4,4,0,0.08900000000000001,0.171,0.359,6.77659618939496e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
STUB1,x,4,4,0,0.162,0.258,0.359,6.79720156013453e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PSMA3,p,4,3,1,0.08800000000000001,0.1155,1.459,7.04437817040952e-06,3e-05,0.003018157894736842,0.22296495983380896,0.37117,1.0
TRMT112,p,4,3,0,0.054000000000000006,0.119,1.09,7.20277516593627e-06,3e-05,0.003018157894736842,0.863166211954132,0.8349799999999999,1.0
MED14,x,4,4,0,0.321,0.3415,0.363,7.20488720053717e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
CRNKL1,p,4,4,0,0.097,0.1965,0.363,7.22646139540508e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TRAPPC11,x,4,4,0,0.053,0.258,0.365,7.466988867437379e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
POLD2,x,4,4,0,0.039,0.2355,0.366,7.56337173930499e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPL5,x,4,3,0,0.075,0.0985,1.3119999999999998,7.573675083261888e-06,3e-05,0.003018157894736842,0.467134027273107,0.60034,1.0
PSMB2,p,4,4,0,0.177,0.2145,0.3670000000000001,7.578282275421479e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
SPDYE6,x,4,4,0,0.08900000000000001,0.113,0.429,7.5972685279752305e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
ELL,p,4,4,0,0.348,0.3645,0.3670000000000001,7.63814498963619e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
SNRPF,p,4,4,0,0.073,0.18600000000000005,0.369,7.84280297256174e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TNPO1,x,4,4,0,0.108,0.273,0.37,7.87346883228106e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NPIPB3,x,4,4,0,0.179,0.2615,0.37,7.91192751681809e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
MRPS18A,x,4,4,0,0.147,0.2305,0.371,8.074994644810941e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
ACSL4,x,4,4,0,0.243,0.3615,0.3720000000000001,8.20091811329751e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PRPF8,p,4,4,0,0.059,0.1175,0.373,8.31230420113127e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
TP53RK,x,4,4,0,0.103,0.234,0.374,8.39255758233477e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
FBL,x,4,4,0,0.059,0.134,0.374,8.40867773631442e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
WDR12,p,4,4,0,0.21600000000000005,0.329,0.376,8.63680721140594e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
COX4I1,p,4,4,0,0.135,0.3105,0.376,8.6532778760254e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
DHX8,p,4,3,0,0.098,0.1125,0.705,8.788050365301357e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
GOLGA8K,x,4,4,0,0.254,0.3465,0.378,8.82764575727455e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
POLR2J,x,4,4,0,0.118,0.2055,0.378,8.894759892088879e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PPP4C,p,4,4,0,0.116,0.17,0.38,9.13267681519396e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RPS16,p,4,3,0,0.058,0.108,0.759,9.21090978406058e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NOLC1,x,4,4,0,0.282,0.3285,0.382,9.22743790878732e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NEDD8,p,4,4,0,0.039,0.275,0.383,9.4279559918374e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PTPN11,x,4,4,0,0.067,0.3245,0.384,9.58714873051709e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
BPTF,x,4,4,0,0.29100000000000004,0.327,0.384,9.64065826798394e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
COPS6,p,4,4,0,0.131,0.1655,0.385,9.70336881324355e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
OGT,p,4,4,0,0.241,0.325,0.386,9.84785576672356e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
RABGGTA,x,4,4,0,0.122,0.3325,0.386,9.87512568676611e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
PPCS,x,4,4,0,0.108,0.16899999999999998,0.387,9.98477211118134e-06,3e-05,0.003018157894736842,1.0,1.0,1.0
NSF,p,4,3,0,0.039,0.127,1.103,1.00113951477128e-05,3e-05,0.003018157894736842,1.0,1.0,1.0
PDPK1,x,4,4,0,0.149,0.228,0.388,1.00491527016149e-05,3e-05,0.003018157894736842,1.0,1.0,1.0
CCND3,x,4,4,0,0.042,0.184,0.39,1.02816278278803e-05,3e-05,0.003018157894736842,1.0,1.0,1.0
POLR3K,p,4,4,0,0.07400000000000001,0.1285,0.449,1.06190285093316e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
RPL13,p,4,4,0,0.049,0.1385,0.393,1.06426859264687e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
TTC14,x,4,4,0,0.101,0.2885,0.393,1.06619487015006e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
NSMCE3,x,4,4,0,0.069,0.301,0.393,1.07102200389819e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
NBPF20,x,4,2,1,0.019,0.5925,1.38,1.08026843432705e-05,4e-05,0.003539814814814815,0.34141872854696503,0.4875600000000001,1.0
YARS,p,4,4,0,0.084,0.3275,0.394,1.0856017874864399e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
EIF3B,p,4,3,0,0.05,0.0985,1.0659999999999998,1.1128488822760499e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
RPL35A,p,4,4,0,0.064,0.173,0.397,1.13325896373626e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
CENPM,x,4,4,0,0.1,0.2515,0.397,1.13426821133154e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
RPE,x,4,4,0,0.205,0.3275,0.398,1.15050803486829e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
MRPS34,p,4,4,0,0.136,0.344,0.399,1.1525502052733e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
TPI1,x,4,4,0,0.05,0.134,0.399,1.15766752543817e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
FARS2,p,4,4,0,0.287,0.361,0.4,1.16486037870647e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
CIAO2B,p,4,4,0,0.069,0.2655,0.4,1.1689855995631098e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
MRPL53,p,4,4,0,0.322,0.3375,0.401,1.17934658743654e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
AGAP4,x,4,4,0,0.08800000000000001,0.196,0.403,1.20449392041252e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
METAP2,x,4,4,0,0.207,0.293,0.403,1.2076653782790401e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
RFC2,p,4,4,0,0.104,0.2715,0.403,1.2150898005103301e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
SRRT,p,4,4,0,0.188,0.3465,0.404,1.22361671378764e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
SNRNP40,x,4,3,0,0.079,0.124,0.87,1.24890056295985e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
RPS6,p,4,4,0,0.049,0.136,0.455,1.27204298228936e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
MRPL12,x,4,4,0,0.13699999999999998,0.3605,0.407,1.27682745238789e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
SAMM50,p,4,4,0,0.049,0.1095,0.408,1.2901189729994198e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
ZFP36L1,x,4,4,0,0.228,0.3215,0.409,1.30463493681646e-05,4e-05,0.003539814814814815,1.0,1.0,1.0
