GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
PEAR1,x,4,0,0,0.917,1.0455,1.2009999999999998,1.0,1.0,1.0,0.8272765149128739,0.82563,1.0
PEG3,x,4,0,0,0.929,0.9875,1.114,1.0,1.0,1.0,1.0,1.0,1.0
PENK,x,4,0,1,1.136,1.2405,1.365,1.0,1.0,1.0,0.028366062796433,0.08167,0.7247548978644383
PER2,x,4,0,3,1.045,1.5355,1.631,1.0,1.0,1.0,0.0182671636271707,0.05736,0.6759148798521256
PERM1,x,4,0,1,1.022,1.6015,2.068,1.0,1.0,1.0,0.0254433632718783,0.07487,0.7123042452830188
PEX1,x,4,0,0,0.867,0.897,0.999,1.0,1.0,1.0,1.0,1.0,1.0
PEX11A,x,4,0,0,0.926,1.136,1.1740000000000002,1.0,1.0,1.0,0.560863944153775,0.67206,1.0
PEX5L,x,4,0,0,0.9,1.3495,1.801,1.0,1.0,1.0,0.109275473262042,0.23299,0.9285509479166666
PFKFB1,x,4,0,1,1.124,1.334,1.998,1.0,1.0,1.0,0.0310941575970397,0.08796,0.7367902716914987
PFKFB3,x,4,0,0,0.916,1.27,1.368,1.0,1.0,1.0,0.0853849976226205,0.19159,0.9015524120108294
PFKP,x,4,0,1,1.265,1.361,1.594,1.0,1.0,1.0,0.00867185263871837,0.02867,0.6213458616780047
PFN2,x,4,0,3,0.986,1.785,2.379,1.0,1.0,1.0,0.0010899683291603,0.00395,0.4972398692810458
PFN3,x,4,0,1,1.085,1.265,1.398,1.0,1.0,1.0,0.0884884475442016,0.19681,0.9047674723424723
PFN4,x,4,0,1,0.913,1.0835,1.5759999999999998,1.0,1.0,1.0,0.42112868252781693,0.56813,1.0
PGA3,x,4,0,1,1.053,1.3130000000000002,2.267,1.0,1.0,1.0,0.0506125731693418,0.12614,0.8125645503536544
PGA5,x,4,0,1,0.888,1.283,1.871,1.0,1.0,1.0,0.138722121156624,0.27843,0.9536264916681598
PGAP1,x,4,0,1,1.28,1.3265,1.784,1.0,1.0,1.0,0.00739042669220318,0.02457,0.6096261294261295
PGAP2,x,4,0,2,1.193,1.3745,1.614,1.0,1.0,1.0,0.0171246606312204,0.05425,0.6724824935400516
PGBD1,x,4,0,1,1.169,1.3455,1.788,1.0,1.0,1.0,0.0526724666723655,0.13007,0.8202759802306426
PGBD2,x,4,0,0,0.959,1.2385,1.805,1.0,1.0,1.0,0.118709756316634,0.24832,0.9385548141557928
PGC,x,4,0,0,0.912,1.1925,1.422,1.0,1.0,1.0,0.25245958501221305,0.40823,1.0
PGLYRP1,x,4,0,0,0.937,1.1205,1.459,1.0,1.0,1.0,0.5501285430802529,0.6662399999999999,1.0
PGLYRP2,n,4,0,1,1.068,1.2185,2.127,1.0,1.0,1.0,0.0781781685735485,0.17866,0.888025162464258
PGLYRP4,x,4,0,0,1.09,1.265,2.474,1.0,1.0,1.0,0.0266920929283946,0.07779,0.7176170033670033
PGM2L1,x,4,0,2,1.177,1.561,1.656,1.0,1.0,1.0,0.0146655763428706,0.04723,0.6633368479059515
PGPEP1L,x,4,0,2,0.985,1.3535,1.668,1.0,1.0,1.0,0.0587593986645626,0.14209000000000002,0.8313591521273341
PGR,x,4,0,0,1.02,1.1895,1.625,1.0,1.0,1.0,0.256141722731344,0.41178,1.0
PGRMC1,x,4,0,3,1.45,1.6569999999999998,1.884,1.0,1.0,1.0,0.00120005468025127,0.00439,0.5082601156069364
PHACTR4,x,4,0,1,1.142,1.249,1.658,1.0,1.0,1.0,0.184896152364736,0.34035,0.98243680607793
PHC2,x,4,0,0,0.923,1.1045,1.588,1.0,1.0,1.0,0.408131331728852,0.55623,1.0
PHEX,x,4,0,1,1.127,1.336,1.554,1.0,1.0,1.0,0.120703791084962,0.2515,0.9419434916956354
PHF1,x,4,0,0,1.006,1.192,1.546,1.0,1.0,1.0,0.28491626122632296,0.43954,1.0
PHF10,x,4,0,3,1.297,1.6575,1.843,1.0,1.0,1.0,0.00628533141046428,0.02119,0.6072491827637445
PHF19,x,4,0,0,0.929,1.119,1.355,1.0,1.0,1.0,0.6712912941962039,0.7258399999999999,1.0
PHF20L1,x,4,0,1,0.977,1.226,1.466,1.0,1.0,1.0,0.17744521475863104,0.33155,0.9798717297630041
PHF21B,x,4,0,0,0.82,1.22,1.4169999999999998,1.0,1.0,1.0,0.213170105835694,0.37037,0.9972645492957748
PHKA1,x,4,0,1,0.857,1.125,1.788,1.0,1.0,1.0,0.233428210439265,0.39014,1.0
PHKA2,x,4,0,0,1.045,1.198,1.239,1.0,1.0,1.0,0.393481832023552,0.5424800000000001,1.0
PHKG2,x,4,0,1,0.991,1.087,1.717,1.0,1.0,1.0,0.2872586801668969,0.44167,1.0
PHLDA1,x,4,0,1,0.846,1.217,1.964,1.0,1.0,1.0,0.134845303660885,0.27306,0.9505696889778101
PHLPP1,x,4,0,1,1.009,1.1395,1.574,1.0,1.0,1.0,0.4227381675184171,0.56968,1.0
PHOSPHO1,x,4,0,0,0.911,1.0525,1.112,1.0,1.0,1.0,1.0,1.0,1.0
PHOSPHO2-KLHL23,x,4,0,3,1.042,1.5585,2.675,1.0,1.0,1.0,0.0126240286956045,0.04115,0.6492535568274733
PHOX2B,x,4,0,2,0.745,1.847,2.61,1.0,1.0,1.0,0.00167098451537132,0.00604,0.5387762790697674
PHPT1,x,4,0,2,0.968,1.4545,2.483,1.0,1.0,1.0,0.0260845507541148,0.07622000000000001,0.7135143906020559
PHTF1,x,4,0,1,0.85,1.082,1.897,1.0,1.0,1.0,0.166422407058737,0.31732,0.9734729226820661
PHYH,x,4,0,1,0.87,0.9555,1.986,1.0,1.0,1.0,0.12540050895281402,0.25883,0.9438825137649517
PHYHIP,x,4,0,1,1.173,1.561,1.746,1.0,1.0,1.0,0.0111534092579341,0.0364,0.6348475887170154
PHYHIPL,x,4,0,2,1.0,1.293,1.509,1.0,1.0,1.0,0.111298685798189,0.23631,0.9299592965857673
