GeneSymbol,Type,TotalGuides,HitsDown,HitsUp,MinFoldChange,MedianFoldChange,MaxFoldChange,rhoDepleted,pvalueDepleted,fdrDepleted,rhoEnriched,pvalueEnriched,fdrEnriched
UQCRFS1,p,4,2,0,0.10800000000000001,0.535,0.935,0.0169078183332599,0.0509,0.4611154028436019,1.0,1.0,1.0
TAF7,x,4,1,1,0.077,1.069,1.469,0.0169882387337001,0.05105,0.4619986038807383,0.353792268882646,0.50068,1.0
TSPAN9,x,4,1,0,0.48100000000000004,0.6395,0.9740000000000001,0.0170037853698207,0.05107,0.4619986038807383,1.0,1.0,1.0
NAA20,x,4,2,0,0.122,0.545,1.195,0.0170185798725926,0.05107,0.4619986038807383,0.772874021689227,0.7810600000000001,1.0
WDR25,p,4,2,0,0.397,0.539,1.3869999999999998,0.0170889643515992,0.051210000000000006,0.4629173995271868,0.474377585076977,0.60697,1.0
NDRG3,x,4,2,0,0.21,0.6795,1.45,0.0170901288398222,0.05122,0.4629173995271868,0.380183286838969,0.52586,1.0
ELF3,x,4,0,0,0.664,0.6709999999999999,0.934,0.0171446601923195,0.05144,0.46468601134215504,1.0,1.0,1.0
RPS16,p,4,2,0,0.22399999999999998,0.551,1.4,0.0171745011487544,0.05149,0.464788715769594,0.453473991666195,0.5908800000000001,1.0
PPIAL4E,x,4,2,0,0.128,0.534,1.012,0.0171855762866935,0.0515,0.464788715769594,1.0,1.0,1.0
ROMO1,p,4,2,0,0.156,0.654,1.306,0.0171898620468081,0.05152999999999999,0.4648399952807927,0.6066911524720721,0.68083,1.0
PFN1,p,4,2,1,0.256,0.922,1.653,0.0172513686224865,0.051660000000000005,0.4657928773584906,0.0592225684495074,0.14234000000000002,0.9274626481544191
CMIP,x,4,2,0,0.47100000000000003,0.603,1.242,0.0172862669374656,0.05172,0.4661140028288544,0.707745093792246,0.73758,1.0
SIGLEC8,x,4,2,0,0.519,0.759,0.9,0.0173087918128973,0.051770000000000004,0.4663447455230914,1.0,1.0,1.0
TFB2M,x,4,2,0,0.174,0.794,1.5419999999999998,0.0173669649318877,0.051879999999999996,0.4669855696798493,0.265128078854841,0.41366,1.0
ARFGAP2,x,4,1,0,0.639,0.6635,0.988,0.0173873277982675,0.05189,0.4669855696798493,1.0,1.0,1.0
THOC7,x,4,2,0,0.213,0.614,1.178,0.0174055756806756,0.05194,0.4672155764705882,0.7961711910090971,0.79847,1.0
ZNHIT3,x,4,0,0,0.643,0.6729999999999999,0.8759999999999999,0.0174737090557592,0.052039999999999996,0.4678949200376293,1.0,1.0,1.0
GRIK5,x,4,2,0,0.377,0.5965,1.052,0.0176510650657346,0.052489999999999995,0.4717190173953926,1.0,1.0,1.0
RANBP1,x,4,1,0,0.645,0.669,0.88,0.0176699990161641,0.05256,0.472126127819549,1.0,1.0,1.0
TUBG1,p,4,2,0,0.39899999999999997,0.6185,1.033,0.0177192870116407,0.0527,0.4731186854460094,1.0,1.0,1.0
TMEM161B,x,4,2,0,0.231,0.7515,1.227,0.0177392493145698,0.05272,0.4731186854460094,0.729703337766061,0.75197,1.0
UFL1,x,4,2,0,0.319,0.5985,0.8690000000000001,0.0177704362350818,0.05281,0.47370396527451897,1.0,1.0,1.0
MKLN1,x,4,2,1,0.5579999999999999,0.6375,1.489,0.0178181219942169,0.05292,0.4744680112570357,0.328331960761261,0.47607,1.0
PDCD7,x,4,2,0,0.33899999999999997,0.5915,0.855,0.0178797879442652,0.05297999999999999,0.4747832630098451,1.0,1.0,1.0
HAUS8,x,4,2,0,0.358,0.655,1.065,0.0179424124907942,0.053070000000000006,0.4749218398876405,1.0,1.0,1.0
PAGR1,x,4,2,0,0.08900000000000001,0.564,1.004,0.017944064273453998,0.053070000000000006,0.4749218398876405,1.0,1.0,1.0
C11orf98,x,4,1,0,0.525,0.7385,0.903,0.0179459624888343,0.053070000000000006,0.4749218398876405,1.0,1.0,1.0
FAM160A2,x,4,1,0,0.598,0.6495,1.072,0.0179976627918407,0.05313,0.4749706638616176,1.0,1.0,1.0
ANKRD24,x,4,2,0,0.467,0.625,0.9840000000000001,0.0180014951007138,0.05313,0.4749706638616176,1.0,1.0,1.0
PLA2G15,x,4,1,0,0.445,0.6509999999999999,0.97,0.0180206643341146,0.05315,0.4749706638616176,1.0,1.0,1.0
RBM33,x,4,1,0,0.5710000000000001,0.664,1.113,0.0180552012560174,0.05319,0.4751060046728972,1.0,1.0,1.0
CTDP1,p,4,1,0,0.079,1.176,1.325,0.0180586896796286,0.053279999999999994,0.4756876226062587,0.264805991000267,0.41331,1.0
PSMB11,x,4,2,0,0.384,0.5479999999999999,0.932,0.018075822280806998,0.053329999999999995,0.475911741363212,1.0,1.0,1.0
CAMLG,x,4,3,0,0.221,0.537,1.026,0.018097469472168,0.053360000000000005,0.4759572561829212,1.0,1.0,1.0
EEF2,p,4,3,0,0.135,0.544,1.274,0.0182807348938603,0.05391,0.4806388292910447,0.657744513272706,0.70703,1.0
PRR20C,x,4,2,0,0.32299999999999995,0.5565,1.185,0.0183598286036058,0.054000000000000006,0.4812167832167832,0.787172676354524,0.79191,1.0
RPAP2,x,4,2,0,0.34,0.607,1.4780000000000002,0.0183677465593635,0.05404,0.4813027014438752,0.341607521686242,0.4889600000000001,1.0
RIOX1,x,4,2,0,0.45,0.6085,1.125,0.0183912028026279,0.054060000000000004,0.4813027014438752,1.0,1.0,1.0
